TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
1.42935e-05;-4.08523e-05;-7.29072e-06;-6.20732e-05;-7.24963e-05;0.000152774;-1.15192;-1.69293;-2.26882;-1.8325;1.57002;1.56994;-0.0502855;-0.157917;0.012908;-1.16312;-1.79302;-0.698219;
1.42932e-05;-4.08506e-05;-7.29142e-06;-6.20751e-05;-7.24992e-05;0.000152774;-1.15191;-1.69294;-2.26882;-1.8325;1.57006;1.56995;-0.0502721;-0.157911;0.0129065;-1.16315;-1.793;-0.698258;
1.4295e-05;-4.08509e-05;-7.2905e-06;-6.20737e-05;-7.24979e-05;0.000152775;-1.15189;-1.69293;-2.26882;-1.83248;1.57005;1.56995;-0.0502689;-0.157919;0.0129033;-1.16313;-1.79304;-0.698215;
1.42964e-05;-4.08518e-05;-7.28855e-06;-7.07001e-05;-5.31777e-05;0.00014151;-1.15189;-1.69289;-2.2688;-1.83249;1.57002;1.56994;-0.0502728;-0.157935;0.0129118;-1.16313;-1.7931;-0.698165;
0.143425;-0.322025;-0.049669;-0.87932;-0.391664;-9.12253e-05;-1.15203;-1.69295;-2.26809;-1.83138;1.56991;1.56998;-0.0500846;-0.158473;0.0127372;-1.16419;-1.79448;-0.697292;
0.201297;-0.45558;-0.0929293;-1.26576;-0.563551;-0.0112312;-1.1522;-1.69343;-2.2641;-1.82782;1.56984;1.57034;-0.0490263;-0.16095;0.0122773;-1.16842;-1.80003;-0.693793;
0.327708;-0.737814;-0.16366;-2.09523;-0.932932;-0.00618388;-1.15215;-1.69403;-2.25647;-1.81889;1.56987;1.57026;-0.0466957;-0.166145;0.0110746;-1.17694;-1.81335;-0.686305;
0.390236;-0.882874;-0.0945979;-2.36755;-1.0489;0.0309385;-1.15172;-1.6939;-2.23289;-1.79547;1.56974;1.56991;-0.0397294;-0.181719;0.00884517;-1.2015;-1.85284;-0.663423;
0.582381;-1.28019;-0.102185;-3.49498;-1.57249;0.0211415;-1.15157;-1.69316;-2.21997;-1.78195;1.57004;1.56994;-0.0357017;-0.190497;0.00788542;-1.21615;-1.8753;-0.650239;
0.604533;-1.36907;-0.0635468;-3.68056;-1.62928;0.0117871;-1.15172;-1.69289;-2.20515;-1.7684;1.56979;1.56991;-0.0314589;-0.20024;0.00728777;-1.23143;-1.89884;-0.635738;
0.713415;-1.61132;-0.0868318;-4.32214;-1.92226;-0.00996671;-1.15173;-1.69334;-2.18726;-1.75128;1.56985;1.57034;-0.0261276;-0.212166;0.00664081;-1.25031;-1.92688;-0.617944;
