TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
0;0;0;0;0;0;-1.15192;-1.57514;-2.2689;-1.8325;1.57;1.57;-0.0464321;-0.164601;0.0277239;-1.22597;-1.89033;-0.641732;
0;0;0;0;0;0;-1.15192;-1.57514;-2.2689;-1.8325;1.57;1.57;-0.0464321;-0.164601;0.0277239;-1.22597;-1.89033;-0.641732;
0;0;0;0;0;0;-1.15192;-1.57514;-2.2689;-1.8325;1.57;1.57;-0.0464321;-0.164601;0.0277239;-1.22597;-1.89033;-0.641732;
0;0;0;0;0;0;-1.15192;-1.57514;-2.2689;-1.8325;1.57;1.57;-0.0464321;-0.164601;0.0277239;-1.22597;-1.89033;-0.641732;
0.0620333;-0.13933;-0.0333371;-0.438502;-0.195232;-9.84496e-11;-1.15192;-1.57514;-2.26826;-1.83122;1.57;1.57;-0.0461841;-0.165158;0.02759;-1.227;-1.89191;-0.640767;
0.124371;-0.279344;-0.065226;-0.877005;-0.390465;-1.96899e-10;-1.15192;-1.57514;-2.26634;-1.82738;1.57;1.57;-0.0454388;-0.166832;0.0271943;-1.23007;-1.89665;-0.637864;
0.187307;-0.420701;-0.0942015;-1.31551;-0.585697;-2.95349e-10;-1.15192;-1.57514;-2.26314;-1.82098;1.57;1.57;-0.0441926;-0.169631;0.0265542;-1.2352;-1.90454;-0.633005;
0.251113;-0.564014;-0.118766;-1.75401;-0.780929;-3.93799e-10;-1.15192;-1.57514;-2.25866;-1.81202;1.57;1.57;-0.0424396;-0.173569;0.0256989;-1.24237;-1.91558;-0.626155;
0.316031;-0.709822;-0.137376;-2.19251;-0.976162;-4.92248e-10;-1.15192;-1.57514;-2.2529;-1.8005;1.57;1.57;-0.0401718;-0.178662;0.0246698;-1.25157;-1.92975;-0.617268;
0.382255;-0.858566;-0.148426;-2.63101;-1.17139;-5.90698e-10;-1.15192;-1.57514;-2.24586;-1.78642;1.57;1.57;-0.0373796;-0.184934;0.023521;-1.2628;-1.94704;-0.606284;
0.449927;-1.01056;-0.150243;-3.06952;-1.36663;-6.89148e-10;-1.15192;-1.57514;-2.23754;-1.76978;1.57;1.57;-0.0340519;-0.192408;0.0223196;-1.27604;-1.96743;-0.593126;
0.519117;-1.16597;-0.141078;-3.50802;-1.56186;-7.87597e-10;-1.15192;-1.57514;-2.22794;-1.75058;1.57;1.57;-0.0301767;-0.201112;0.0211464;-1.29127;-1.99089;-0.577706;
0.551193;-1.23801;-0.111309;-3.68811;-1.64204;-8.2803e-10;-1.15192;-1.57514;-2.21706;-1.72882;1.57;1.57;-0.0257419;-0.211072;0.0200965;-1.30848;-2.01739;-0.559917;
0.552366;-1.24064;-0.0717205;-3.66171;-1.63029;-8.22103e-10;-1.15192;-1.57514;-2.20574;-1.70617;1.57;1.57;-0.0210815;-0.22154;0.0193238;-1.32633;-2.04488;-0.541044;
0.552834;-1.24169;-0.032814;-3.63494;-1.61837;-8.16092e-10;-1.15192;-1.57514;-2.19459;-1.68389;1.57;1.57;-0.0164563;-0.231928;0.0188866;-1.34383;-2.07181;-0.522117;
0.552865;-1.24176;0.00545304;-3.60928;-1.60694;-8.10331e-10;-1.15192;-1.57514;-2.1836;-1.66191;1.57;1.57;-0.011859;-0.242254;0.0187732;-1.36102;-2.09828;-0.503093;
0.552865;-1.24176;0.00545304;-3.60928;-1.60694;-8.10331e-10;-1.15192;-1.57514;-2.1836;-1.66191;1.57;1.57;-0.011859;-0.242254;0.0187732;-1.36102;-2.09828;-0.503093;
0.552476;-1.24089;0.0431412;-3.58461;-1.59596;-8.04793e-10;-1.15192;-1.57514;-2.17274;-1.64019;1.57;1.57;-0.00728506;-0.252528;0.0189746;-1.37794;-2.12434;-0.48394;
