TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
0.000354094;-0.000793663;-0.00065908;-0.0034441;-0.00153587;-8.93996e-07;-1.15192;-1.57515;-2.26884;-1.83248;1.57002;1.56998;-0.0469475;-0.165355;0.0279571;-1.22628;-1.8905;-0.640925;
0.000331315;-0.000742606;-0.000618388;-0.00322519;-0.00143826;-8.38837e-07;-1.15192;-1.57513;-2.26886;-1.83247;1.57002;1.57;-0.0469481;-0.165353;0.0279567;-1.2263;-1.89051;-0.640907;
0.000169539;-0.00037998;-0.000329655;-0.00167096;-0.000745189;-4.47574e-07;-1.15191;-1.57516;-2.26887;-1.83249;1.57;1.57002;-0.0469547;-0.165343;0.0279545;-1.22627;-1.89044;-0.640911;
0.000135359;-0.000303379;-0.000268642;-0.00134261;-0.000598742;-3.64909e-07;-1.15192;-1.57517;-2.26888;-1.83247;1.57;1.56997;-0.046957;-0.165341;0.0279473;-1.22624;-1.89047;-0.640943;
0.00011257;-0.000252316;-0.000227964;-0.00112372;-0.000501097;-3.09772e-07;-1.15195;-1.57515;-2.26889;-1.83247;1.57003;1.57;-0.0469568;-0.165334;0.0279489;-1.2263;-1.89045;-0.640962;
9.43543e-05;-0.000211469;-0.00019541;-0.00094858;-0.00042303;-2.65654e-07;-1.15192;-1.57513;-2.26887;-1.83245;1.57002;1.57;-0.0469493;-0.16535;0.0279531;-1.2263;-1.89051;-0.640907;
9.43543e-05;-0.000211469;-0.00019541;-0.00094858;-0.00042303;-2.65654e-07;-1.15192;-1.57513;-2.26887;-1.83245;1.57002;1.57;-0.0469493;-0.16535;0.0279531;-1.2263;-1.89051;-0.640907;
0.00825872;-0.0185211;-0.00575218;-0.0609213;-0.0271631;-1.42191e-05;-1.15191;-1.57514;-2.26881;-1.83235;1.57;1.57001;-0.0469285;-0.165402;0.027941;-1.22638;-1.89064;-0.640803;
0.0182496;-0.0409292;-0.00921233;-0.127505;-0.0568503;-2.91583e-05;-1.1519;-1.57517;-2.26837;-1.83135;1.57;1.56997;-0.0467449;-0.165809;0.0278255;-1.22708;-1.89182;-0.640112;
0.02931;-0.0657382;-0.0154624;-0.206299;-0.0919766;-4.72796e-05;-1.15192;-1.57521;-2.26738;-1.82947;1.57003;1.56998;-0.0463698;-0.166642;0.0276312;-1.22865;-1.89412;-0.638721;
