TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-1.59811e-05;-2.36559e-05;-1.48329e-05;-7.15704e-07;9.78705e-06;0.000203304;-1.15192;-1.57514;-2.26883;-1.83253;1.56991;1.56994;-0.0469761;-0.165363;0.0279684;-1.22616;-1.89052;-0.640852;
-1.59805e-05;-2.36558e-05;-1.48338e-05;-7.17151e-07;9.78287e-06;0.000203304;-1.15187;-1.57513;-2.26881;-1.83259;1.56994;1.5699;-0.0469599;-0.165359;0.0279833;-1.22609;-1.89055;-0.640895;
-1.80939e-05;-2.30553e-05;-1.48342e-05;-7.16246e-07;9.78323e-06;0.000190521;-1.15189;-1.57516;-2.26878;-1.83257;1.56993;1.56995;-0.0469599;-0.165371;0.0279796;-1.22613;-1.89051;-0.640864;
-1.80938e-05;-2.30558e-05;-1.48338e-05;-7.16479e-07;9.78321e-06;0.000190521;-1.15186;-1.57515;-2.26881;-1.83256;1.56993;1.56994;-0.0469593;-0.165365;0.0279761;-1.2261;-1.89053;-0.640857;
-1.80944e-05;-2.30562e-05;-1.4833e-05;-7.12558e-07;9.78131e-06;0.000190521;-1.15189;-1.57517;-2.26883;-1.83254;1.5699;1.56996;-0.0469752;-0.165361;0.0279657;-1.22611;-1.89049;-0.640832;
0.143953;-0.3231;-0.00852141;-0.875162;-0.390008;1.7648e-06;-1.15203;-1.57521;-2.26803;-1.83135;1.56976;1.57;-0.0467608;-0.165977;0.0278645;-1.22725;-1.89201;-0.639775;
0.202353;-0.458583;-0.0339041;-1.25973;-0.561188;-0.012912;-1.15218;-1.57564;-2.26409;-1.82771;1.56969;1.57032;-0.0456872;-0.168486;0.0277127;-1.23147;-1.89759;-0.636009;
0.33254;-0.748723;-0.064724;-2.10451;-0.937669;-0.00705478;-1.15211;-1.57625;-2.25644;-1.81871;1.56974;1.57026;-0.0432975;-0.173794;0.0271753;-1.23994;-1.91083;-0.627922;
0.50716;-1.10554;0.050771;-2.98743;-1.36801;-0.0273381;-1.15169;-1.57588;-2.21675;-1.77981;1.57009;1.57014;-0.0313808;-0.200133;0.0273092;-1.28159;-1.97569;-0.58696;
0.50716;-1.10554;0.050771;-2.98743;-1.36801;-0.0273381;-1.15169;-1.57588;-2.21675;-1.77981;1.57009;1.57014;-0.0313808;-0.200133;0.0273092;-1.28159;-1.97569;-0.58696;
0.687586;-1.56474;0.205926;-4.14365;-1.81862;0.0322314;-1.15177;-1.5752;-2.18368;-1.74762;1.56921;1.57039;-0.0217063;-0.222443;0.0289991;-1.31619;-2.02904;-0.550082;
0.811715;-1.80591;0.219528;-4.82861;-2.17791;-0.034091;-1.1518;-1.57556;-2.16351;-1.72883;1.56979;1.57024;-0.0155993;-0.235772;0.0306425;-1.33667;-2.06028;-0.529167;
0.931888;-2.0945;0.354803;-5.55987;-2.47878;-0.00379712;-1.15172;-1.57592;-2.14077;-1.70314;1.56969;1.56966;-0.00835038;-0.252047;0.0326062;-1.36107;-2.0994;-0.501654;
1.03021;-2.3073;0.518532;-6.12153;-2.72587;0.0275827;-1.15157;-1.57614;-2.11514;-1.67732;1.56945;1.5698;-0.000506843;-0.269709;0.0360208;-1.3875;-2.14026;-0.471012;
1.0221;-2.24975;0.62881;-5.93618;-2.69954;-0.0182617;-1.15151;-1.57608;-2.08753;-1.65073;1.56982;1.56988;0.00795502;-0.288389;0.0408232;-1.41569;-2.18331;-0.438373;
1.02367;-2.27495;0.771106;-6.06642;-2.71846;0.0144121;-1.15132;-1.57572;-2.05974;-1.62244;1.5698;1.56977;0.0165806;-0.3076;0.0466303;-1.44421;-2.22797;-0.402918;
1.02367;-2.27495;0.771106;-6.06642;-2.71846;0.0144121;-1.15132;-1.57572;-2.05974;-1.62244;1.5698;1.56977;0.0165806;-0.3076;0.0466303;-1.44421;-2.22797;-0.402918;
0.960152;-2.154;1.04829;-5.84531;-2.61053;-0.00359888;-1.15155;-1.57426;-1.98129;-1.54674;1.56984;1.56982;0.0399796;-0.360184;0.0688856;-1.52294;-2.34843;-0.299513;release send;
0.960152;-2.154;1.04829;-5.84531;-2.61053;-0.00359888;-1.15155;-1.57426;-1.98129;-1.54674;1.56984;1.56982;0.0399796;-0.360184;0.0688856;-1.52294;-2.34843;-0.299513;
0.955459;-2.14549;1.17346;-5.8968;-2.63363;-0.00592402;-1.15151;-1.57473;-1.95515;-1.52025;1.56948;1.56984;0.0477169;-0.377736;0.0777333;-1.54861;-2.38811;-0.262345;ack recived;
0.920909;-2.0636;1.36373;-5.82549;-2.60005;0.000548462;-1.15143;-1.57547;-1.90322;-1.46883;1.56988;1.56977;0.0629247;-0.41147;0.0979539;-1.59869;-2.46541;-0.18756;ack recived;
0.920909;-2.0636;1.36373;-5.82549;-2.60005;0.000548462;-1.15143;-1.57547;-1.90322;-1.46883;1.56988;1.56977;0.0629247;-0.41147;0.0979539;-1.59869;-2.46541;-0.18756;ack recived;
0.906833;-2.02465;1.4773;-5.84836;-2.61313;0.00538936;-1.15138;-1.57559;-1.87753;-1.4434;1.56987;1.56977;0.0702136;-0.427763;0.109306;-1.62314;-2.50317;-0.148539;ack recived;
0.889263;-1.98119;1.58135;-5.86757;-2.63234;0.00161163;-1.15136;-1.57559;-1.85172;-1.41751;1.56994;1.5698;0.0774397;-0.443881;0.121614;-1.64776;-2.541;-0.107991;ack recived;
0.837407;-1.87815;1.78391;-5.85471;-2.61647;-0.00314231;-1.15144;-1.57553;-1.8002;-1.36592;1.56961;1.56977;0.0911594;-0.474943;0.148658;-1.69586;-2.6149;-0.0230375;ack recived;
0.806166;-1.81655;1.87449;-5.84282;-2.6102;-0.00939702;-1.15157;-1.57547;-1.77458;-1.34017;1.56973;1.56977;0.0977321;-0.489752;0.163325;1.6996;2.62019;-0.020488;ack recived;
0.806166;-1.81655;1.87449;-5.84282;-2.6102;-0.00939702;-1.15157;-1.57547;-1.77458;-1.34017;1.56973;1.56977;0.0977321;-0.489752;0.163325;1.6996;2.62019;-0.020488;ack recived;
0.77915;-1.75293;1.97501;-5.83997;-2.60871;-0.00639454;-1.1516;-1.57541;-1.74881;-1.31498;1.5699;1.56978;0.104114;-0.503979;0.178767;1.67603;2.58368;-0.0627837;ack recived;
0.6875;-1.54258;2.22455;-5.82426;-2.60112;-0.00185283;-1.15145;-1.57543;-1.67235;-1.23776;1.56994;1.56983;0.12192;-0.543682;0.229108;1.60313;2.47134;-0.183948;ack recived;
0.6875;-1.54258;2.22455;-5.82426;-2.60112;-0.00185283;-1.15145;-1.57543;-1.67235;-1.23776;1.56994;1.56983;0.12192;-0.543682;0.229108;1.60313;2.47134;-0.183948;ack recived;
0.617099;-1.38846;2.3879;-5.8333;-2.60363;-0.0037531;-1.1516;-1.57545;-1.62136;-1.18654;1.56963;1.56978;0.132239;-0.567225;0.265996;1.55367;2.39457;-0.259617;ack recived;
0.617099;-1.38846;2.3879;-5.8333;-2.60363;-0.0037531;-1.1516;-1.57545;-1.62136;-1.18654;1.56963;1.56978;0.132239;-0.567225;0.265996;1.55367;2.39457;-0.259617;ack recived;
0.541153;-1.21654;2.52978;-5.8309;-2.60239;-0.00273153;-1.15161;-1.57544;-1.57039;-1.13513;1.56984;1.5698;0.141598;-0.588096;0.305361;1.50286;2.3161;-0.330703;ack recived;
0.500375;-1.12409;2.59069;-5.82844;-2.60135;-0.00196807;-1.15159;-1.57536;-1.54481;-1.1093;1.56974;1.56985;0.145787;-0.59752;0.326004;1.47707;2.27617;-0.365191;ack recived;
0.458421;-1.0296;2.65355;-5.8217;-2.59816;-0.00156645;-1.1516;-1.57533;-1.51949;-1.08369;1.56973;1.56982;0.149611;-0.606124;0.34693;1.45126;2.23637;-0.398316;
0.414368;-0.930928;2.70544;-5.80378;-2.58965;-0.00160187;-1.1516;-1.57534;-1.4939;-1.05859;1.56988;1.56982;0.153135;-0.613925;0.368354;1.42534;2.19645;-0.430143;
0.371482;-0.834821;2.75123;-5.80751;-2.59131;-0.00157496;-1.1516;-1.57532;-1.46853;-1.03316;1.56997;1.56985;0.156301;-0.620973;0.390165;1.39924;2.15614;-0.461236;
0.281836;-0.633589;2.84218;-5.81277;-2.59541;-0.000692714;-1.15162;-1.57533;-1.41794;-0.981916;1.56976;1.56992;0.161486;-0.632781;0.434908;1.34665;2.07458;-0.521353;
0.234614;-0.527794;2.88053;-5.80538;-2.59183;-0.000579801;-1.15165;-1.57535;-1.3925;-0.956416;1.56996;1.56992;0.163594;-0.637423;0.457829;1.31992;2.03346;-0.549838;
0.186334;-0.419577;2.90333;-5.77728;-2.57994;-0.00109524;-1.15165;-1.57535;-1.36716;-0.931312;1.56992;1.56995;0.165261;-0.64119;0.48087;1.29343;1.99249;-0.577469;
0.139081;-0.312846;2.92565;-5.77197;-2.57736;-0.000473423;-1.15166;-1.57534;-1.34178;-0.906112;1.56981;1.56995;0.166528;-0.644128;0.504211;1.26674;1.95119;-0.604478;
0.0913529;-0.205846;2.96418;-5.80315;-2.59126;-0.000343092;-1.15165;-1.57536;-1.31652;-0.880635;1.56991;1.57004;0.167494;-0.646217;0.52772;1.2398;1.90953;-0.630491;
0.0440182;-0.0976443;2.97739;-5.81472;-2.59727;0.00185943;-1.15167;-1.57533;-1.29121;-0.854714;1.56998;1.57001;0.168044;-0.647447;0.551579;1.21236;1.86731;-0.656119;
-0.00814279;0.0150174;2.99063;-5.8037;-2.59174;-0.000613452;-1.15173;-1.57532;-1.26579;-0.82926;1.56986;1.57002;0.168116;-0.647791;0.575476;1.1852;1.82514;-0.680978;
-0.0585495;0.125547;2.9808;-5.7669;-2.5747;-0.002257;-1.15175;-1.57529;-1.24042;-0.804381;1.56986;1.57001;0.167833;-0.647202;0.599254;1.15812;1.78334;-0.704679;
-0.107928;0.236259;2.97976;-5.76449;-2.57239;-0.00277613;-1.15183;-1.57527;-1.21499;-0.77925;1.5701;1.57001;0.167187;-0.645717;0.623168;1.13065;1.74113;-0.727599;
-0.159389;0.347536;2.98529;-5.79215;-2.58423;-0.00559514;-1.15184;-1.57521;-1.18965;-0.753746;1.5701;1.57002;0.166124;-0.643357;0.64713;1.10302;1.69849;-0.750129;
-0.207517;0.460043;2.98237;-5.82478;-2.59851;-0.00285346;-1.15183;-1.5752;-1.1643;-0.727775;1.56982;1.57001;0.164617;-0.640148;0.671143;1.0752;1.65528;-0.772378;
-0.303679;0.679018;2.91927;-5.74594;-2.5624;-0.000974901;-1.1519;-1.57513;-1.1136;-0.67757;1.57017;1.57004;0.160567;-0.630955;0.718338;1.0197;1.56998;-0.813301;
-0.35259;0.788691;2.89701;-5.75702;-2.56719;-0.0010492;-1.1519;-1.57504;-1.08834;-0.652317;1.57016;1.57002;0.157924;-0.62504;0.741689;0.991819;1.52704;-0.832971;
-0.402537;0.900719;2.87695;-5.78491;-2.57967;-0.00101239;-1.15187;-1.575;-1.06305;-0.62692;1.56988;1.57009;0.15485;-0.618297;0.764832;0.964031;1.48373;-0.852154;
-0.450537;1.00808;2.84354;-5.81577;-2.59323;-0.00122502;-1.15189;-1.575;-1.0378;-0.601054;1.56993;1.57006;0.151449;-0.610658;0.787784;0.935663;1.44011;-0.870657;
-0.49747;1.1135;2.79319;-5.77485;-2.57469;-0.00118459;-1.15191;-1.57493;-1.01242;-0.575896;1.57023;1.57007;0.14771;-0.60211;0.810336;0.907354;1.39686;-0.88811;
-0.540488;1.21035;2.73199;-5.74223;-2.55893;-0.00116193;-1.15199;-1.5749;-0.987203;-0.551169;1.57014;1.57008;0.143512;-0.592884;0.832296;0.879662;1.3539;-0.90508;
-0.585521;1.31189;2.68179;-5.75172;-2.56325;-0.000811745;-1.15197;-1.57486;-0.961912;-0.525819;1.56991;1.57003;0.138946;-0.582762;0.854069;0.8515;1.31025;-0.921716;
-0.632045;1.41668;2.6358;-5.78287;-2.57715;-0.000235472;-1.15195;-1.5749;-0.936585;-0.500408;1.57009;1.57013;0.134136;-0.57182;0.875396;0.823028;1.26655;-0.937331;
-0.67616;1.51578;2.57654;-5.80363;-2.58623;-0.000235007;-1.15196;-1.57487;-0.911293;-0.474876;1.57022;1.57008;0.12892;-0.560049;0.896287;0.794391;1.22268;-0.952559;
-0.716115;1.6052;2.50018;-5.75927;-2.5661;-0.000591126;-1.15199;-1.57485;-0.886073;-0.449837;1.57009;1.57009;0.123324;-0.547632;0.916498;0.766268;1.17907;-0.967169;
-0.795342;1.78324;2.35145;-5.76342;-2.56767;-0.000603647;-1.15201;-1.57486;-0.835682;-0.399289;1.57022;1.57007;0.117449;-0.534493;0.936132;0.738062;1.13547;-0.981096;
-0.835835;1.87476;2.27813;-5.7808;-2.57533;-0.000176008;-1.15201;-1.57481;-0.810305;-0.374117;1.57012;1.5701;0.104705;-0.505852;0.973866;0.680778;1.04738;-1.00731;
-0.871363;1.95473;2.19096;-5.78389;-2.57672;-0.000157736;-1.15201;-1.57485;-0.785133;-0.348633;1.57004;1.57013;0.0978761;-0.490587;0.991708;0.652204;1.00318;-1.0196;
-0.906607;2.03397;2.10317;-5.7653;-2.56843;-0.000166473;-1.15201;-1.57477;-0.7599;-0.323472;1.57012;1.57012;0.0907723;-0.474592;1.00888;0.623511;0.959138;-1.03121;
-0.936883;2.10203;2.00467;-5.75138;-2.56223;-0.000172588;-1.15201;-1.57477;-0.734643;-0.298312;1.57026;1.57013;0.0834323;-0.458034;1.02531;0.594781;0.915095;-1.04221;
-0.970638;2.1778;1.91298;-5.75987;-2.5661;-0.000204676;-1.15199;-1.57474;-0.709362;-0.272839;1.57009;1.57009;0.0757179;-0.440824;1.04107;0.566029;0.870552;-1.05291;
-1.00115;2.24636;1.81522;-5.76664;-2.5691;-0.000203968;-1.15199;-1.57468;-0.684057;-0.247763;1.57004;1.57009;0.0677969;-0.423083;1.05601;0.537353;0.826288;-1.0629;
-1.02948;2.31022;1.71342;-5.77495;-2.57255;-0.000226444;-1.15203;-1.57463;-0.658871;-0.222386;1.57014;1.57012;0.0596648;-0.404807;1.07014;0.508448;0.781879;-1.07232;
-0.993435;2.22928;1.52376;-5.47732;-2.44042;0.000150223;-1.15196;-1.57453;-0.634094;-0.197417;1.5703;1.57003;0.0514864;-0.386275;1.08326;0.479797;0.738176;-1.08103;
-1.00191;2.24213;1.27485;-5.21108;-2.32077;-0.00868464;-1.15211;-1.57373;-0.587572;-0.150766;1.57028;1.56986;0.0351944;-0.349863;1.10582;0.426128;0.655461;-1.09645;
