TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
0;0;0;0;0;0;-1.15192;-1.81514;-2.2689;-1.8325;1.57;1.57;-0.0539046;-0.147818;-0.00176975;-1.09639;-1.69077;-0.753994;
0;0;0;0;0;0;-1.15192;-1.81514;-2.2689;-1.8325;1.57;1.57;-0.0539046;-0.147818;-0.00176975;-1.09639;-1.69077;-0.753994;
0;0;0;0;0;0;-1.15192;-1.81514;-2.2689;-1.8325;1.57;1.57;-0.0539046;-0.147818;-0.00176975;-1.09639;-1.69077;-0.753994;
0;0;0;0;0;0;-1.15192;-1.81514;-2.2689;-1.8325;1.57;1.57;-0.0539046;-0.147818;-0.00176975;-1.09639;-1.69077;-0.753994;
0.0570322;-0.128097;-0.068635;-0.438502;-0.195232;-9.84496e-11;-1.15192;-1.81514;-2.26826;-1.83122;1.57;1.57;-0.0536766;-0.14833;-0.00204466;-1.09743;-1.69238;-0.75316;
0.1145;-0.257173;-0.136041;-0.877005;-0.390465;-1.96899e-10;-1.15192;-1.81514;-2.26634;-1.82738;1.57;1.57;-0.052991;-0.14987;-0.0028646;-1.10057;-1.69721;-0.750653;
0.172831;-0.388187;-0.200967;-1.31551;-0.585697;-2.95349e-10;-1.15192;-1.81514;-2.26314;-1.82098;1.57;1.57;-0.0518424;-0.15245;-0.00421473;-1.1058;-1.70526;-0.746454;
0.232433;-0.522058;-0.262118;-1.75401;-0.780929;-3.93799e-10;-1.15192;-1.81514;-2.25866;-1.81202;1.57;1.57;-0.0502223;-0.156088;-0.00606998;-1.11311;-1.71652;-0.740533;
0.293691;-0.659645;-0.318132;-2.19251;-0.976162;-4.92248e-10;-1.15192;-1.81514;-2.2529;-1.8005;1.57;1.57;-0.048119;-0.160812;-0.00839485;-1.1225;-1.73098;-0.732846;
0.356949;-0.801727;-0.367569;-2.63101;-1.17139;-5.90698e-10;-1.15192;-1.81514;-2.24586;-1.78642;1.57;1.57;-0.0455179;-0.166655;-0.0111426;-1.13396;-1.74863;-0.723338;
0.422506;-0.948971;-0.408882;-3.06952;-1.36663;-6.89148e-10;-1.15192;-1.81514;-2.23754;-1.76978;1.57;1.57;-0.0424017;-0.173654;-0.0142544;-1.14748;-1.76945;-0.71194;
0.490599;-1.10191;-0.440417;-3.50802;-1.56186;-7.87597e-10;-1.15192;-1.81514;-2.22794;-1.75058;1.57;1.57;-0.038751;-0.181853;-0.0176586;-1.16305;-1.79343;-0.69857;
0.5296;-1.18951;-0.392478;-3.66171;-1.63029;-8.22103e-10;-1.15192;-1.81514;-2.20574;-1.70617;1.57;1.57;-0.0300927;-0.2013;-0.0247444;-1.19891;-1.84866;-0.666733;
0.533816;-1.19898;-0.35496;-3.63494;-1.61837;-8.16092e-10;-1.15192;-1.81514;-2.19459;-1.68389;1.57;1.57;-0.0256424;-0.211296;-0.0278721;-1.21683;-1.87626;-0.650273;
0.537546;-1.20736;-0.317807;-3.60928;-1.60694;-8.10331e-10;-1.15192;-1.81514;-2.1836;-1.66191;1.57;1.57;-0.0211878;-0.221301;-0.030669;-1.23445;-1.9034;-0.633713;
0.540812;-1.21469;-0.280972;-3.58461;-1.59596;-8.04793e-10;-1.15192;-1.81514;-2.17274;-1.64019;1.57;1.57;-0.0167255;-0.231324;-0.0331465;-1.25182;-1.93014;-0.617027;
0.543632;-1.22103;-0.244428;-3.56085;-1.58538;-7.99459e-10;-1.15192;-1.81514;-2.162;-1.61869;1.57;1.57;-0.0122546;-0.241366;-0.0353125;-1.26895;-1.95652;-0.600197;
0.546022;-1.2264;-0.208163;-3.53794;-1.57518;-7.94314e-10;-1.15192;-1.81514;-2.15135;-1.5974;1.57;1.57;-0.00777523;-0.251427;-0.0371727;-1.28587;-1.98256;-0.583212;
0.547996;-1.23083;-0.172172;-3.5158;-1.56532;-7.89344e-10;-1.15192;-1.81514;-2.14079;-1.57629;1.57;1.57;-0.00328864;-0.261504;-0.0387322;-1.30258;-2.0083;-0.566062;
0.549566;-1.23435;-0.136455;-3.49441;-1.5558;-7.84541e-10;-1.15192;-1.81514;-2.13033;-1.55535;1.57;1.57;0.00120359;-0.271594;-0.0399951;-1.3191;-2.03374;-0.54874;
0.550743;-1.237;-0.101017;-3.47372;-1.54659;-7.79896e-10;-1.15192;-1.81514;-2.11994;-1.53458;1.57;1.57;0.00569948;-0.281692;-0.0409653;-1.33544;-2.0589;-0.531241;
0.550743;-1.237;-0.101017;-3.47372;-1.54659;-7.79896e-10;-1.15192;-1.81514;-2.11994;-1.53458;1.57;1.57;0.00569948;-0.281692;-0.0409653;-1.33544;-2.0589;-0.531241;
0.551964;-1.23974;-0.0309958;-3.43432;-1.52905;-7.7105e-10;-1.15192;-1.81514;-2.09939;-1.49347;1.57;1.57;0.0146936;-0.301893;-0.0420405;-1.3676;-2.10842;-0.495693;
0.552028;-1.23988;0.00357374;-3.41555;-1.52069;-7.66837e-10;-1.15192;-1.81514;-2.08921;-1.47312;1.57;1.57;0.0191875;-0.311987;-0.0421519;-1.38343;-2.1328;-0.477635;
0.552028;-1.23988;0.00357374;-3.41555;-1.52069;-7.66837e-10;-1.15192;-1.81514;-2.08921;-1.47312;1.57;1.57;0.0191875;-0.311987;-0.0421519;-1.38343;-2.1328;-0.477635;
0.551739;-1.23923;0.0378392;-3.39737;-1.51259;-7.62755e-10;-1.15192;-1.81514;-2.0791;-1.45291;1.57;1.57;0.0236761;-0.322068;-0.0419833;-1.3991;-2.15692;-0.459384;
0.551106;-1.23781;0.0717922;-3.37975;-1.50475;-7.58799e-10;-1.15192;-1.81514;-2.06906;-1.43281;1.57;1.57;0.028157;-0.332132;-0.0415377;-1.41462;-2.18081;-0.440936;
0.551106;-1.23781;0.0717922;-3.37975;-1.50475;-7.58799e-10;-1.15192;-1.81514;-2.06906;-1.43281;1.57;1.57;0.028157;-0.332132;-0.0415377;-1.41462;-2.18081;-0.440936;
0.550138;-1.23564;0.105426;-3.36268;-1.49715;-7.54966e-10;-1.15192;-1.81514;-2.05907;-1.41284;1.57;1.57;0.0326279;-0.342174;-0.040818;-1.42998;-2.20446;-0.422288;
0.54723;-1.22911;0.171702;-3.33008;-1.48264;-7.47648e-10;-1.15192;-1.81514;-2.03926;-1.37323;1.57;1.57;0.0415304;-0.36217;-0.0385686;-1.46025;-2.25106;-0.38438;
0.545305;-1.22478;0.204329;-3.31453;-1.47571;-7.44156e-10;-1.15192;-1.81514;-2.02944;-1.35358;1.57;1.57;0.0459574;-0.372113;-0.0370448;-1.47517;-2.27403;-0.365113;
0.545305;-1.22478;0.204329;-3.31453;-1.47571;-7.44156e-10;-1.15192;-1.81514;-2.02944;-1.35358;1.57;1.57;0.0459574;-0.372113;-0.0370448;-1.47517;-2.27403;-0.365113;
0.540549;-1.2141;0.268526;-3.28481;-1.46248;-7.37484e-10;-1.15192;-1.81514;-2.00994;-1.31459;1.57;1.57;0.0547515;-0.391865;-0.033214;-1.50458;-2.3193;-0.32594;
0.537733;-1.20778;0.30008;-3.27063;-1.45617;-7.34299e-10;-1.15192;-1.81514;-2.00027;-1.29523;1.57;1.57;0.0591142;-0.401664;-0.0309133;-1.51907;-2.34161;-0.306029;
0.537733;-1.20778;0.30008;-3.27063;-1.45617;-7.34299e-10;-1.15192;-1.81514;-2.00027;-1.29523;1.57;1.57;0.0591142;-0.401664;-0.0309133;-1.51907;-2.34161;-0.306029;
0.534633;-1.20082;0.331263;-3.25687;-1.45004;-7.31211e-10;-1.15192;-1.81514;-1.99063;-1.27597;1.57;1.57;0.0634512;-0.411405;-0.0283598;-1.53343;-2.36371;-0.285895;
0.52761;-1.18504;0.392485;-3.23059;-1.43834;-7.2531e-10;-1.15192;-1.81514;-1.9715;-1.2377;1.57;1.57;0.0720392;-0.430694;-0.0225075;-1.56173;-2.40727;-0.244954;
0.52761;-1.18504;0.392485;-3.23059;-1.43834;-7.2531e-10;-1.15192;-1.81514;-1.9715;-1.2377;1.57;1.57;0.0720392;-0.430694;-0.0225075;-1.56173;-2.40727;-0.244954;
0.519531;-1.16689;0.452142;-3.20587;-1.42734;-7.19762e-10;-1.15192;-1.81514;-1.95253;-1.19976;1.57;1.57;0.0804993;-0.449696;-0.0156826;-1.58949;-2.45;-0.203089;
0.519531;-1.16689;0.452142;-3.20587;-1.42734;-7.19762e-10;-1.15192;-1.81514;-1.95253;-1.19976;1.57;1.57;0.0804993;-0.449696;-0.0156826;-1.58949;-2.45;-0.203089;
0.51511;-1.15696;0.481367;-3.19408;-1.42208;-7.17113e-10;-1.15192;-1.81514;-1.9431;-1.18091;1.57;1.57;0.0846764;-0.459078;-0.0119136;-1.60317;-2.47105;-0.181802;
0.505536;-1.13546;0.538583;-3.17156;-1.41206;-7.12058e-10;-1.15192;-1.81514;-1.92436;-1.14342;1.57;1.57;0.0929149;-0.477582;-0.00367988;-1.63013;-2.51255;-0.138504;
0.500393;-1.12391;0.566563;-3.16082;-1.40728;-7.09646e-10;-1.15192;-1.81514;-1.91504;-1.12478;1.57;1.57;0.0969727;-0.486696;0.000778346;-1.64341;-2.53299;-0.116485;
0.500393;-1.12391;0.566563;-3.16082;-1.40728;-7.09646e-10;-1.15192;-1.81514;-1.91504;-1.12478;1.57;1.57;0.0969727;-0.486696;0.000778346;-1.64341;-2.53299;-0.116485;
0.495022;-1.11185;0.594117;-3.15041;-1.40264;-7.07309e-10;-1.15192;-1.81514;-1.90575;-1.1062;1.57;1.57;0.100987;-0.495713;0.00545945;-1.65656;-2.55323;-0.0942151;
0.483611;-1.08622;0.647928;-3.13056;-1.39381;-7.02853e-10;-1.15192;-1.81514;-1.88727;-1.06925;1.57;1.57;0.108879;-0.513438;0.0154761;-1.68246;-2.59308;-0.0489053;
0.477584;-1.07268;0.674173;-3.12111;-1.3896;-7.0073e-10;-1.15192;-1.81514;-1.87808;-1.05086;1.57;1.57;0.112753;-0.522139;0.0208043;-1.69521;-2.6127;-0.025859;
0.477584;-1.07268;0.674173;-3.12111;-1.3896;-7.0073e-10;-1.15192;-1.81514;-1.87808;-1.05086;1.57;1.57;0.112753;-0.522139;0.0208043;-1.69521;-2.6127;-0.025859;
0.471347;-1.05867;0.699974;-3.11196;-1.38552;-6.98676e-10;-1.15192;-1.81514;-1.86892;-1.03253;1.57;1.57;0.116576;-0.530727;0.0263415;-1.70783;-2.63212;-0.00254463;
0.458269;-1.0293;0.750221;-3.09454;-1.37777;-6.94765e-10;-1.15192;-1.81514;-1.85067;-0.996046;1.57;1.57;0.124067;-0.54755;0.038027;1.68702;2.59999;-0.0437176;
0.451437;-1.01395;0.774658;-3.08626;-1.37408;-6.92906e-10;-1.15192;-1.81514;-1.84159;-0.977883;1.57;1.57;0.12773;-0.555779;0.044168;1.67438;2.58048;-0.0662507;
0.444416;-0.998182;0.798633;-3.07826;-1.37052;-6.91109e-10;-1.15192;-1.81514;-1.83254;-0.95977;1.57;1.57;0.131337;-0.563881;0.0505028;1.66169;2.56089;-0.0883957;
0.437211;-0.981999;0.822141;-3.07053;-1.36708;-6.89374e-10;-1.15192;-1.81514;-1.8235;-0.941706;1.57;1.57;0.134886;-0.571852;0.0570278;1.64896;2.54123;-0.110162;
0.429826;-0.965413;0.845177;-3.06306;-1.36375;-6.87699e-10;-1.15192;-1.81514;-1.8145;-0.923691;1.57;1.57;0.138376;-0.579691;0.0637391;1.63617;2.52149;-0.131559;
0.429826;-0.965413;0.845177;-3.06306;-1.36375;-6.87699e-10;-1.15192;-1.81514;-1.8145;-0.923691;1.57;1.57;0.138376;-0.579691;0.0637391;1.63617;2.52149;-0.131559;
0.422267;-0.948434;0.86774;-3.05586;-1.36055;-6.86082e-10;-1.15192;-1.81514;-1.80551;-0.90572;1.57;1.57;0.141806;-0.587394;0.0706332;1.62334;2.50169;-0.152595;
0.406641;-0.913338;0.911427;-3.04223;-1.35448;-6.83022e-10;-1.15192;-1.81514;-1.78761;-0.869911;1.57;1.57;0.148477;-0.602377;0.0849528;1.59754;2.46187;-0.193616;
0.398584;-0.895241;0.932544;-3.03579;-1.35161;-6.81576e-10;-1.15192;-1.81514;-1.77868;-0.852068;1.57;1.57;0.151716;-0.609653;0.0923709;1.58458;2.44187;-0.213616;
0.390369;-0.87679;0.953173;-3.02959;-1.34885;-6.80184e-10;-1.15192;-1.81514;-1.76978;-0.834265;1.57;1.57;0.15489;-0.616781;0.099956;1.57158;2.42181;-0.233287;
0.382002;-0.857997;0.97331;-3.02364;-1.3462;-6.78847e-10;-1.15192;-1.81514;-1.7609;-0.8165;1.57;1.57;0.157996;-0.623758;0.107704;1.55854;2.40168;-0.252635;
