TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-1.76555e-05;7.46643e-06;1.52326e-05;0.000149469;5.34022e-05;6.66261e-05;-1.15198;-1.57516;-2.26888;-1.83262;1.56992;1.56992;-0.0470023;-0.165315;0.0279753;-1.22613;-1.89036;-0.640987;
-2.01883e-05;1.31498e-05;1.3574e-05;0.000161143;5.86078e-05;6.66278e-05;-1.15195;-1.57518;-2.26887;-1.83265;1.56996;1.56991;-0.046988;-0.165312;0.0279778;-1.22608;-1.89036;-0.641029;
-2.01889e-05;1.31505e-05;1.35723e-05;0.000161142;5.86141e-05;6.66285e-05;-1.15193;-1.57516;-2.26887;-1.83261;1.56992;1.56996;-0.0469909;-0.165325;0.0279748;-1.22612;-1.89038;-0.640931;
-2.01883e-05;1.31508e-05;1.35722e-05;0.000161144;5.86067e-05;6.66282e-05;-1.15197;-1.5752;-2.26884;-1.83262;1.56993;1.56994;-0.0469912;-0.165328;0.0279752;-1.22613;-1.89036;-0.640987;
0.143164;-0.321355;-0.00324497;-0.85981;-0.383124;-0.000117612;-1.15209;-1.57518;-2.26802;-1.83138;1.56979;1.56997;-0.0467642;-0.165973;0.0278733;-1.22731;-1.892;-0.639838;
0.201194;-0.457796;-0.0302727;-1.24862;-0.556073;-0.0184756;-1.15229;-1.57574;-2.26387;-1.82749;1.56979;1.5703;-0.0456207;-0.168608;0.0276922;-1.2318;-1.89781;-0.636008;
0.3367;-0.759509;-0.0654852;-2.12726;-0.947618;-0.0110797;-1.15221;-1.57624;-2.25613;-1.81823;1.56985;1.57027;-0.043179;-0.174021;0.0271417;-1.24054;-1.91142;-0.627668;
0.46792;-1.04643;0.00559386;-2.84843;-1.26848;0.0122735;-1.1521;-1.5762;-2.24552;-1.80723;1.56968;1.56991;-0.0400218;-0.181182;0.0268916;-1.25155;-1.92951;-0.616513;
0.397369;-0.885471;0.0209256;-2.36311;-1.05628;0.00466316;-1.15191;-1.57608;-2.23253;-1.79581;1.56985;1.56995;-0.0362327;-0.1895;0.0270995;-1.26454;-1.94964;-0.603813;
0.586648;-1.2894;0.0641323;-3.51257;-1.58358;0.00466697;-1.15189;-1.57536;-2.2194;-1.78233;1.57004;1.57013;-0.032199;-0.19841;0.0273198;-1.27929;-1.97182;-0.589484;
0.609914;-1.37343;0.111609;-3.71058;-1.65972;-0.0303766;-1.15205;-1.57505;-2.20438;-1.76834;1.57014;1.56998;-0.0277944;-0.2083;0.0279614;-1.2949;-1.99569;-0.574007;
0.85401;-1.9205;0.241643;-5.11564;-2.27439;-0.00572588;-1.15216;-1.57574;-2.16562;-1.72829;1.5696;1.56989;-0.0160939;-0.234975;0.0301067;-1.33571;-2.05894;-0.530256;
0.931025;-2.10887;0.390405;-5.55637;-2.45065;0.012364;-1.15201;-1.5761;-2.14181;-1.7057;1.56969;1.57038;-0.00891226;-0.250947;0.0326027;-1.36013;-2.09563;-0.503679;
1.04179;-2.30298;0.501174;-6.13118;-2.76739;-0.0139;-1.15195;-1.57599;-2.11614;-1.67983;1.57049;1.57012;-0.000819718;-0.268534;0.036043;-1.38707;-2.13717;-0.474222;
1.02037;-2.28228;0.769184;-6.08851;-2.70003;0.0201084;-1.1516;-1.57554;-2.06032;-1.62486;1.57003;1.57012;0.0161675;-0.306717;0.0466644;-1.44358;-2.22532;-0.404954;
0.983281;-2.21334;0.869838;-5.96293;-2.64163;0.0134921;-1.15166;-1.5748;-2.03377;-1.59888;1.57034;1.57;0.0242658;-0.324707;0.0533121;-1.47074;-2.26707;-0.370995;release send;
0.957845;-2.15476;0.960791;-5.85194;-2.61135;-0.0111835;-1.15179;-1.57413;-2.00826;-1.57503;1.57006;1.57009;0.0316974;-0.341658;0.0606089;-1.49609;-2.30568;-0.33745;
0.947593;-2.12828;1.02719;-5.76641;-2.58174;-0.0163834;-1.1519;-1.57413;-1.98304;-1.54978;1.57028;1.5701;0.0392911;-0.358638;0.0683813;-1.52157;-2.34446;-0.303297;ack recived;
0.951712;-2.13666;1.1538;-5.86528;-2.62323;-0.0113024;-1.1519;-1.57473;-1.95721;-1.52362;1.57017;1.57014;0.0469822;-0.375967;0.0769929;-1.54705;-2.38362;-0.267088;ack recived;
0.93685;-2.11072;1.24891;-5.84642;-2.5918;0.00381551;-1.15183;-1.57529;-1.93112;-1.49726;1.56982;1.57007;0.0546166;-0.393262;0.0865734;-1.57222;-2.42286;-0.229214;ack recived;
0.917578;-2.06554;1.3449;-5.81929;-2.5704;0.013017;-1.15177;-1.57565;-1.90541;-1.47199;1.57006;1.57003;0.0620904;-0.409809;0.0969204;-1.59683;-2.46087;-0.191958;ack recived;
0.907323;-2.01926;1.46374;-5.83501;-2.62399;-0.0024269;-1.15175;-1.57565;-1.87985;-1.44657;1.57021;1.57008;0.0693869;-0.426067;0.108183;-1.62147;-2.49864;-0.153269;ack recived;
0.887306;-1.9825;1.57122;-5.86452;-2.62398;0.000340929;-1.15173;-1.57557;-1.85417;-1.42081;1.57006;1.57007;0.0765304;-0.44216;0.12037;-1.6459;-2.53636;-0.112715;ack recived;
0.867407;-1.94213;1.67023;-5.86894;-2.62157;-0.000315491;-1.15177;-1.57559;-1.82845;-1.39435;1.57009;1.57007;0.0836149;-0.458074;0.133404;-1.67049;-2.57408;-0.0707276;ack recived;
0.838453;-1.88357;1.77771;-5.86606;-2.60979;0.000267083;-1.15177;-1.57556;-1.80262;-1.36905;1.56998;1.57009;0.0903861;-0.473335;0.147245;-1.69425;-2.61056;-0.028211;ack recived;
0.808522;-1.82362;1.86307;-5.85302;-2.60364;-0.00584596;-1.15181;-1.57545;-1.77705;-1.34328;1.56992;1.57004;0.0969657;-0.488191;0.16183;1.70276;2.6236;-0.01554;ack recived;
0.780399;-1.75941;1.95921;-5.83606;-2.59798;-0.00582565;-1.15184;-1.57541;-1.75143;-1.31807;1.56999;1.57009;0.103323;-0.502437;0.177103;1.67937;2.58728;-0.0579481;ack recived;
0.725116;-1.62966;2.13965;-5.85039;-2.60913;-0.00306246;-1.15177;-1.57544;-1.70039;-1.26625;1.57003;1.57006;0.115519;-0.529683;0.209875;1.63085;2.51269;-0.140393;ack recived;
0.689845;-1.55038;2.21619;-5.82206;-2.59641;-0.00278585;-1.15178;-1.57546;-1.67498;-1.24084;1.56992;1.57007;0.121126;-0.54235;0.227184;1.60661;2.47518;-0.179628;ack recived;
