TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-6.58764e-06;-1.26436e-05;-1.65093e-05;1.40215e-05;7.99432e-06;0.000150248;-1.1519;-1.57513;-2.26882;-1.83249;1.56997;1.57006;-0.0469513;-0.165371;0.0279654;-1.22631;-1.89049;-0.640807;
-6.58782e-06;-1.26436e-05;-1.6509e-05;1.40228e-05;7.99288e-06;0.000150248;-1.15189;-1.57515;-2.26883;-1.83248;1.56996;1.57002;-0.046954;-0.165369;0.0279588;-1.22624;-1.89051;-0.64082;
-6.58895e-06;-1.26431e-05;-1.65086e-05;1.40238e-05;7.99063e-06;0.000150248;-1.15191;-1.57516;-2.26886;-1.83247;1.56996;1.57003;-0.0469619;-0.165358;0.027952;-1.22627;-1.89047;-0.640838;
-8.70191e-06;-1.20433e-05;-1.65093e-05;1.40214e-05;7.99479e-06;0.000137465;-1.15193;-1.57511;-2.26882;-1.83249;1.56997;1.57002;-0.0469569;-0.16537;0.027967;-1.22632;-1.89051;-0.640839;
-8.70128e-06;-1.20434e-05;-1.65097e-05;1.40213e-05;7.99497e-06;0.000137465;-1.15192;-1.57513;-2.2688;-1.8325;1.56997;1.57002;-0.0469515;-0.165378;0.0279706;-1.22631;-1.89052;-0.640833;
0.145335;-0.326191;-0.00907019;-0.88455;-0.394154;-6.71025e-05;-1.15205;-1.57521;-2.26797;-1.83138;1.56979;1.57009;-0.0467493;-0.165995;0.0278763;-1.22739;-1.89196;-0.639743;
0.204376;-0.462556;-0.0317637;-1.26943;-0.565385;-0.0110825;-1.15226;-1.57564;-2.26388;-1.82776;1.56976;1.57043;-0.0456458;-0.168555;0.0277478;-1.23177;-1.89759;-0.635986;
0.466357;-1.04304;0.00630908;-2.82875;-1.25954;0.0166231;-1.15201;-1.57622;-2.24552;-1.80627;1.56962;1.56998;-0.0399254;-0.181403;0.0267381;-1.25199;-1.93029;-0.615877;
0.542885;-1.22246;0.0409571;-3.26654;-1.4492;0.0294119;-1.15187;-1.57606;-2.23173;-1.79426;1.56948;1.57019;-0.0360039;-0.190247;0.0269937;-1.26575;-1.95145;-0.602045;
0.662244;-1.45606;0.0716841;-3.93762;-1.78845;-0.0237825;-1.15187;-1.57593;-2.21536;-1.77853;1.5698;1.57036;-0.0310832;-0.201069;0.02735;-1.28319;-1.97759;-0.585237;
0.756687;-1.69897;0.140208;-4.54971;-2.02828;0.00719389;-1.1518;-1.57582;-2.19637;-1.75926;1.56987;1.56997;-0.0252969;-0.213967;0.0280258;-1.30308;-2.0091;-0.564731;
0.84073;-1.89632;0.240456;-5.02726;-2.22901;0.013053;-1.15184;-1.576;-2.17487;-1.73852;1.5696;1.57013;-0.0189422;-0.228421;0.0294173;-1.32523;-2.04302;-0.54112;
0.937407;-2.10005;0.340378;-5.57389;-2.48773;-0.00214347;-1.15189;-1.57599;-2.15115;-1.7156;1.56954;1.57007;-0.0118302;-0.244439;0.031651;-1.34962;-2.0806;-0.514639;
1.02847;-2.29494;0.474173;-6.09276;-2.73086;-0.00990481;-1.15179;-1.57605;-2.12534;-1.68975;1.5696;1.57002;-0.00389848;-0.262136;0.0347709;-1.37637;-2.12201;-0.48459;
1.00994;-2.26009;0.591179;-5.98252;-2.66736;0.00841453;-1.15161;-1.57602;-2.09763;-1.6624;1.5698;1.56994;0.00464894;-0.281056;0.039134;-1.40467;-2.16601;-0.451688;
1.01654;-2.27328;0.716236;-6.05211;-2.69452;0.0213004;-1.15144;-1.57583;-2.06999;-1.63487;1.56994;1.56989;0.0131925;-0.299997;0.0445072;-1.43292;-2.2099;-0.417509;
0.996486;-2.22212;0.820841;-5.96533;-2.6635;0.0167514;-1.15136;-1.57509;-2.04367;-1.60871;1.56972;1.5698;0.0211972;-0.318024;0.0507274;-1.45973;-2.25173;-0.383262;
0.957278;-2.15885;0.915624;-5.84541;-2.61171;-0.0183381;-1.15148;-1.57456;-2.01819;-1.58477;1.56975;1.56994;0.0287385;-0.334988;0.0576315;-1.48528;-2.29041;-0.350499;
0.95529;-2.13484;0.989302;-5.78419;-2.59713;-0.0125932;-1.15159;-1.57439;-1.99291;-1.55962;1.57008;1.56994;0.0363955;-0.35202;0.0651519;-1.51095;-2.32945;-0.316756;
0.958962;-2.14513;1.10718;-5.86623;-2.62787;-0.00702893;-1.15156;-1.57487;-1.96715;-1.53379;1.56981;1.56994;0.0440407;-0.369315;0.0734438;-1.53622;-2.36853;-0.280959;
0.928032;-2.07949;1.30712;-5.82455;-2.60219;-0.00277925;-1.15143;-1.57552;-1.91556;-1.48178;1.56964;1.56989;0.0592388;-0.40337;0.0927362;-1.58646;-2.44635;-0.206221;
0.928032;-2.07949;1.30712;-5.82455;-2.60219;-0.00277925;-1.15143;-1.57552;-1.91556;-1.48178;1.56964;1.56989;0.0592388;-0.40337;0.0927362;-1.58646;-2.44635;-0.206221;
0.893159;-1.99636;1.53082;-5.84746;-2.61815;-0.00179678;-1.15141;-1.57553;-1.86422;-1.43051;1.56992;1.56989;0.0738929;-0.436001;0.115552;-1.63586;-2.52233;-0.128089;
0.87612;-1.96055;1.63038;-5.87078;-2.62486;-0.00107435;-1.15142;-1.57554;-1.83851;-1.40451;1.56972;1.56988;0.0809477;-0.451959;0.128238;-1.66022;-2.55985;-0.0866201;
0.850354;-1.90563;1.73686;-5.85912;-2.61515;-0.000634838;-1.15147;-1.57558;-1.81275;-1.3791;1.56974;1.56988;0.087809;-0.467374;0.141709;-1.68416;-2.59652;-0.0447632;
0.825352;-1.84898;1.82779;-5.86375;-2.61714;-1.97645e-05;-1.15148;-1.57551;-1.78717;-1.35341;1.5699;1.5699;0.0945344;-0.482358;0.15596;-1.70791;-2.63294;-0.00173314;
0.796064;-1.78947;1.92378;-5.85307;-2.61254;-0.00513279;-1.15145;-1.57548;-1.76162;-1.32752;1.56976;1.56989;0.101022;-0.496958;0.170973;1.68781;2.60197;-0.0419052;
0.766227;-1.7212;2.00972;-5.83676;-2.60508;-0.00374274;-1.15148;-1.5755;-1.73604;-1.30192;1.56973;1.56986;0.107264;-0.511003;0.186703;1.66403;2.56522;-0.084;
0.737592;-1.65559;2.10154;-5.84196;-2.60765;-0.00262478;-1.15144;-1.57551;-1.71051;-1.27629;1.56981;1.56989;0.113331;-0.524503;0.203141;1.63991;2.52799;-0.124787;
0.703892;-1.57951;2.18552;-5.8208;-2.59819;-0.00210509;-1.15144;-1.5755;-1.68492;-1.25106;1.5699;1.56994;0.119099;-0.537375;0.22027;1.61572;2.49052;-0.164221;
0.672097;-1.50667;2.26276;-5.83136;-2.60273;-0.000794245;-1.15147;-1.57545;-1.65958;-1.2254;1.56985;1.56989;0.124573;-0.54971;0.23802;1.59113;2.45259;-0.202934;
0.637397;-1.42913;2.34885;-5.83343;-2.60331;-0.000776964;-1.15151;-1.57547;-1.63409;-1.1997;1.56976;1.56986;0.129776;-0.561496;0.256467;1.56631;2.41415;-0.240725;
0.560053;-1.25798;2.4889;-5.81679;-2.5969;-0.00227125;-1.15153;-1.57546;-1.58311;-1.14841;1.5697;1.56988;0.139367;-0.583059;0.295222;1.51589;2.33618;-0.313064;
0.518902;-1.16579;2.55243;-5.79502;-2.58722;-0.00220168;-1.15151;-1.57548;-1.55754;-1.12353;1.56987;1.5699;0.143708;-0.592663;0.315331;1.4906;2.2972;-0.347028;
0.438827;-0.984518;2.6808;-5.81883;-2.59846;-0.000641453;-1.15155;-1.57543;-1.50663;-1.07245;1.56987;1.56989;0.151378;-0.60992;0.357275;1.43899;2.21746;-0.41338;
0.438827;-0.984518;2.6808;-5.81883;-2.59846;-0.000641453;-1.15155;-1.57543;-1.50663;-1.07245;1.56987;1.56989;0.151378;-0.60992;0.357275;1.43899;2.21746;-0.41338;
0.350335;-0.785686;2.77425;-5.79751;-2.58904;-0.000121545;-1.15151;-1.57544;-1.45595;-1.02136;1.56988;1.5699;0.157727;-0.624098;0.400849;1.38672;2.13684;-0.475866;
0.303898;-0.681769;2.81245;-5.77366;-2.57781;-2.17934e-05;-1.15159;-1.57543;-1.43056;-0.99644;1.56996;1.56992;0.160293;-0.62992;0.423114;1.36069;2.0965;-0.505434;
0.259217;-0.581916;2.85448;-5.79266;-2.58585;-0.000222713;-1.15159;-1.57541;-1.40517;-0.97105;1.56981;1.57;0.162516;-0.635004;0.445832;1.33435;2.05556;-0.534624;
0.212999;-0.478304;2.90198;-5.81387;-2.5954;-0.000149025;-1.15156;-1.57545;-1.37982;-0.94537;1.56992;1.56998;0.164465;-0.63927;0.468863;1.3075;2.01431;-0.562839;
0.165813;-0.371692;2.9228;-5.80758;-2.59455;0.00138954;-1.15155;-1.57546;-1.35449;-0.919582;1.56996;1.56998;0.166011;-0.642697;0.492193;1.2805;1.97272;-0.590378;
0.116749;-0.261745;2.94789;-5.7946;-2.58847;0.00154448;-1.15156;-1.57545;-1.32916;-0.894297;1.57002;1.56998;0.167138;-0.645209;0.515624;1.25363;1.93129;-0.616852;
0.0673089;-0.151759;2.95711;-5.76781;-2.5756;0.000896596;-1.1516;-1.57541;-1.30376;-0.869443;1.56991;1.57003;0.167804;-0.646837;0.539164;1.22699;1.88989;-0.642536;
0.018695;-0.0435588;2.97235;-5.77815;-2.57903;3.80467e-05;-1.15165;-1.57539;-1.27849;-0.844062;1.56997;1.57;0.168135;-0.647624;0.562896;1.19984;1.84805;-0.667541;
-0.0319354;0.0669263;2.99182;-5.801;-2.58846;-0.00222973;-1.15166;-1.5754;-1.25304;-0.818559;1.57011;1.57002;0.168123;-0.647527;0.586842;1.17239;1.80581;-0.691785;
-0.0813469;0.176691;2.99585;-5.81761;-2.59578;-0.00281667;-1.15166;-1.5754;-1.22775;-0.792757;1.56993;1.57007;0.167647;-0.646586;0.610834;1.14495;1.76319;-0.715654;
-0.131962;0.290223;2.98531;-5.7829;-2.57996;-0.0027724;-1.15169;-1.57538;-1.20229;-0.767482;1.5699;1.57003;0.166765;-0.644696;0.6348;1.11746;1.72075;-0.738564;
-0.180924;0.399905;2.96522;-5.75178;-2.56557;-0.00285792;-1.15175;-1.57534;-1.17699;-0.74259;1.5701;1.57004;0.165534;-0.641903;0.658521;1.09006;1.67861;-0.760301;
-0.229532;0.509809;2.95158;-5.7583;-2.56772;-0.00288188;-1.1518;-1.57526;-1.15157;-0.71735;1.57018;1.57007;0.16387;-0.638195;0.68237;1.06234;1.63586;-0.781666;release send;
-0.281032;0.622715;2.94681;-5.789;-2.5812;-0.00456312;-1.15183;-1.57526;-1.12629;-0.691665;1.57;1.57009;0.161785;-0.633684;0.706072;1.03458;1.59274;-0.802646;ack recived;
-0.331021;0.734393;2.92755;-5.81194;-2.59146;-0.00486928;-1.15181;-1.57524;-1.10099;-0.665897;1.5699;1.57008;0.159339;-0.628255;0.729653;1.00655;1.54942;-0.822917;ack recived;
-0.424352;0.945729;2.84053;-5.73766;-2.55735;-0.00389555;-1.15195;-1.57505;-1.05042;-0.61599;1.57024;1.57006;0.153309;-0.614713;0.775754;0.950786;1.46378;-0.860536;ack recived;
-0.471794;1.05521;2.80961;-5.76334;-2.5685;-0.0020125;-1.15198;-1.57502;-1.02513;-0.59058;1.57;1.57007;0.149643;-0.606705;0.798476;0.922857;1.4203;-0.87882;ack recived;
-0.520433;1.16632;2.78043;-5.80528;-2.58748;-1.76642e-05;-1.15193;-1.57497;-0.999746;-0.565062;1.56994;1.5701;0.145674;-0.597774;0.820953;0.89455;1.3766;-0.896307;ack recived;
-0.565221;1.26674;2.72607;-5.80573;-2.58783;-1.06481e-05;-1.1519;-1.57497;-0.974431;-0.539483;1.5702;1.57013;0.141422;-0.588017;0.842992;0.865968;1.33296;-0.912919;ack recived;
-0.608161;1.36331;2.66075;-5.75889;-2.5665;-1.36143e-05;-1.15195;-1.57493;-0.949164;-0.514445;1.57026;1.57004;0.136729;-0.577522;0.86446;0.837771;1.28965;-0.929029;ack recived;
-0.64925;1.45556;2.59272;-5.74382;-2.55968;-1.28598e-05;-1.15195;-1.57489;-0.923957;-0.489609;1.57014;1.57009;0.131682;-0.566284;0.885393;0.809834;1.24634;-0.944441;ack recived;
-0.737316;1.65337;2.47325;-5.78369;-2.57748;-4.3465e-06;-1.15192;-1.57491;-0.873386;-0.438762;1.57006;1.57007;0.120567;-0.541367;0.926056;0.75289;1.15854;-0.973776;ack recived;
-0.776197;1.74202;2.39682;-5.7872;-2.57868;0.000763709;-1.15197;-1.57491;-0.848154;-0.413351;1.57006;1.57012;0.114493;-0.527806;0.945523;0.724405;1.11453;-0.987509;ack recived;
-0.813753;1.82634;2.31506;-5.75605;-2.56461;0.000612377;-1.15199;-1.5749;-0.822933;-0.388299;1.57014;1.57006;0.108158;-0.513576;0.964303;0.695943;1.07083;-1.00059;ack recived;
-0.84982;1.9071;2.2292;-5.75237;-2.56312;0.00049232;-1.15197;-1.57485;-0.797653;-0.363019;1.5702;1.5701;0.101498;-0.498565;0.982545;0.667281;1.02675;-1.01306;ack recived;
-0.888322;1.99342;2.14972;-5.77345;-2.57256;0.00041554;-1.15196;-1.57485;-0.77248;-0.337618;1.57024;1.57009;0.094562;-0.482959;1.00006;0.638582;0.982639;-1.02501;ack recived;
-0.955059;2.14335;1.96517;-5.77534;-2.57312;0.000266546;-1.15199;-1.5748;-0.721931;-0.287105;1.57014;1.57009;0.0797442;-0.449827;1.03302;0.581285;0.894141;-1.04735;ack recived;
-0.985792;2.21225;1.86744;-5.75822;-2.56555;0.00020971;-1.15198;-1.57475;-0.696625;-0.261741;1.57028;1.57007;0.0719815;-0.4323;1.04842;0.552296;0.849769;-1.05761;ack recived;
-0.955245;2.14344;1.67233;-5.47298;-2.43868;0.000135631;-1.15195;-1.57459;-0.671932;-0.236964;1.57027;1.57003;0.0640931;-0.414573;1.06272;0.524001;0.806222;-1.06717;
-0.957375;2.1486;1.54057;-5.33078;-2.37492;0.00011489;-1.15201;-1.5742;-0.64839;-0.212979;1.57015;1.56988;0.056176;-0.396946;1.07577;0.496754;0.764108;-1.07615;
-0.968708;2.16925;1.42452;-5.21614;-2.32335;-0.00574753;-1.15208;-1.57375;-0.625327;-0.190122;1.57023;1.56992;0.048316;-0.379316;1.08777;0.470256;0.723337;-1.08411;
-0.951409;2.1321;1.29125;-5.0485;-2.24811;-0.00476302;-1.15217;-1.57346;-0.603067;-0.16742;1.57034;1.56985;0.0405625;-0.361923;1.09869;0.444322;0.683565;-1.09158;
-0.940721;2.10882;1.17391;-4.88212;-2.1742;-0.00395595;-1.15214;-1.57328;-0.581372;-0.145943;1.57014;1.56986;0.0329459;-0.34493;1.10856;0.419693;0.645265;-1.09824;
-0.918696;2.0598;1.05547;-4.73003;-2.10619;-0.00399608;-1.15218;-1.5733;-0.560539;-0.125126;1.5702;1.5699;0.0256089;-0.328456;1.11737;0.395843;0.608578;-1.10423;
