TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-5.65307e-05;1.92502e-05;-2.78926e-05;7.29179e-05;7.58338e-05;7.92528e-05;-1.2567;-1.52674;-2.26882;-1.83256;1.56997;1.56996;-0.0631157;-0.162221;0.0344215;-1.35976;-1.87369;-0.669315;
-5.63102e-05;1.85748e-05;-2.61702e-05;6.07606e-05;7.18846e-05;7.92752e-05;-1.25664;-1.52674;-2.26881;-1.83261;1.5699;1.56994;-0.0631264;-0.162226;0.0344309;-1.35961;-1.87372;-0.669243;
-5.63108e-05;1.85756e-05;-2.61718e-05;6.07573e-05;7.18871e-05;7.92741e-05;-1.25664;-1.52674;-2.26881;-1.83259;1.56994;1.56997;-0.0631121;-0.162227;0.0344271;-1.35969;-1.8737;-0.669261;
-5.63101e-05;1.85789e-05;-2.61707e-05;6.07619e-05;7.18845e-05;7.92741e-05;-1.25669;-1.52676;-2.26882;-1.83256;1.56992;1.56997;-0.0631263;-0.162225;0.0344199;-1.35972;-1.87368;-0.669261;
0.108848;-0.334725;0.0109621;-0.901931;-0.293403;-5.71189e-05;-1.25679;-1.52678;-2.26792;-1.83171;1.56978;1.56997;-0.0629825;-0.162836;0.0344202;-1.36071;-1.875;-0.668188;
0.0535038;-0.177314;-0.0118376;-0.474343;-0.154246;-0.0284612;-1.25692;-1.52724;-2.2646;-1.82955;1.56984;1.57015;-0.0623426;-0.164809;0.0345329;-1.36391;-1.87872;-0.665387;
0.204325;-0.631283;-0.000203511;-1.73875;-0.565354;-0.00616984;-1.25697;-1.52743;-2.25986;-1.82282;1.56982;1.57015;-0.0611462;-0.16852;0.0342089;-1.3704;-1.88755;-0.658985;
0.241085;-0.758127;0.0474011;-2.04678;-0.653456;0.0118603;-1.25712;-1.52742;-2.25247;-1.81576;1.56946;1.56997;-0.0596335;-0.173564;0.0343368;-1.37842;-1.89897;-0.650498;
0.321631;-1.00277;0.0292353;-2.74672;-0.890266;0.000521922;-1.25711;-1.52772;-2.24193;-1.80656;1.56982;1.57031;-0.057277;-0.180493;0.0347048;-1.38999;-1.91388;-0.639465;
0.430028;-1.30766;0.0907695;-3.57943;-1.17882;0.00344588;-1.25714;-1.52749;-2.22872;-1.79102;1.56988;1.56984;-0.0540961;-0.19024;0.0348785;-1.40609;-1.93685;-0.622767;
0.477951;-1.48471;0.169297;-3.95057;-1.27454;0.0202637;-1.25705;-1.52758;-2.21237;-1.77574;1.56937;1.5701;-0.050589;-0.20144;0.0358888;-1.42374;-1.9612;-0.603261;
0.573742;-1.73993;0.232284;-4.7105;-1.55297;-0.0208707;-1.2571;-1.52749;-2.19372;-1.75797;1.56944;1.57014;-0.0463968;-0.214304;0.0374248;-1.44442;-1.98938;-0.581135;
