TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-9.27283e-06;-2.22116e-05;-1.27127e-05;-9.20522e-06;-2.5943e-06;0.000183706;-1.15192;-1.52667;-2.2688;-1.83255;1.56992;1.56994;-0.045807;-0.167955;0.0344329;-1.25195;-1.93036;-0.616103;
-9.27343e-06;-2.22109e-05;-1.27131e-05;-1.6962e-05;1.47442e-05;0.000169096;-1.15189;-1.5267;-2.26882;-1.83255;1.56994;1.56991;-0.0458004;-0.167942;0.0344259;-1.25188;-1.93035;-0.616147;
-9.27348e-06;-2.22103e-05;-1.27133e-05;-1.69627e-05;1.47439e-05;0.000169096;-1.15187;-1.52671;-2.26883;-1.83253;1.56996;1.56995;-0.0457955;-0.167941;0.0344187;-1.25191;-1.93033;-0.616134;
-9.27312e-06;-2.22105e-05;-1.27136e-05;-1.69616e-05;1.47447e-05;0.000169096;-1.15191;-1.52672;-2.26878;-1.83256;1.56994;1.56991;-0.045799;-0.167953;0.0344302;-1.25191;-1.93034;-0.616159;
-9.27312e-06;-2.22105e-05;-1.27136e-05;-1.69616e-05;1.47447e-05;0.000169096;-1.15191;-1.52672;-2.26878;-1.83256;1.56994;1.56991;-0.045799;-0.167953;0.0344302;-1.25191;-1.93034;-0.616159;
0.142441;-0.319611;0.0109735;-0.861085;-0.383823;8.1849e-06;-1.15202;-1.52673;-2.26796;-1.8313;1.56976;1.56997;-0.0455769;-0.168607;0.034357;-1.25306;-1.93195;-0.614926;
0.20275;-0.459507;-0.00703995;-1.26323;-0.562811;-0.0129209;-1.15222;-1.52721;-2.26391;-1.82745;1.56973;1.57032;-0.0444598;-0.171207;0.0343152;-1.25752;-1.93768;-0.610965;
0.336118;-0.755837;-0.0264789;-2.11108;-0.940898;-0.00476024;-1.1521;-1.52776;-2.25629;-1.81834;1.56982;1.57026;-0.0420336;-0.176546;0.0340504;-1.266;-1.951;-0.602593;
0.462282;-1.03181;0.0625295;-2.79878;-1.26084;0.023893;-1.15193;-1.52781;-2.2457;-1.80559;1.56964;1.56985;-0.0386953;-0.184095;0.0339042;-1.2777;-1.97042;-0.590224;
0.542214;-1.22258;0.108243;-3.27789;-1.45304;0.031729;-1.15187;-1.52773;-2.23204;-1.79357;1.56948;1.56996;-0.0348264;-0.192861;0.0345927;-1.29127;-1.99135;-0.576165;
0.65811;-1.44847;0.152034;-3.92784;-1.78202;-0.017729;-1.15181;-1.52755;-2.21566;-1.77775;1.57002;1.57019;-0.0298382;-0.203661;0.0355243;-1.30882;-2.01747;-0.558976;
0.833981;-1.88468;0.34346;-5.02181;-2.22354;0.0153048;-1.15179;-1.52752;-2.17507;-1.73723;1.56937;1.56997;-0.0177824;-0.231114;0.0390291;-1.35075;-2.0831;-0.512717;
0.778971;-1.74303;0.368394;-4.67354;-2.08781;-0.000824733;-1.15172;-1.52752;-2.15215;-1.71552;1.5696;1.56985;-0.0109042;-0.246346;0.0420451;-1.37392;-2.11898;-0.486964;
0.968618;-2.18209;0.69726;-5.8671;-2.59809;0.0169238;-1.15167;-1.52678;-2.10507;-1.66904;1.56976;1.57018;0.0033646;-0.278191;0.0503235;-1.42295;-2.19363;-0.429858;
0.992949;-2.21208;0.755054;-5.93947;-2.68104;-0.0296017;-1.15162;-1.52715;-2.07791;-1.64238;1.5704;1.57015;0.0116896;-0.296395;0.0562083;-1.45051;-2.23578;-0.396844;
0.992949;-2.21208;0.755054;-5.93947;-2.68104;-0.0296017;-1.15162;-1.52715;-2.07791;-1.64238;1.5704;1.57015;0.0116896;-0.296395;0.0562083;-1.45051;-2.23578;-0.396844;
0.977189;-2.20312;1.04826;-6.03868;-2.65553;0.0413102;-1.15121;-1.52701;-2.0232;-1.58685;1.56949;1.56955;0.0281105;-0.333493;0.0711279;-1.50463;-2.32216;-0.322913;release send;
0.977189;-2.20312;1.04826;-6.03868;-2.65553;0.0413102;-1.15121;-1.52701;-2.0232;-1.58685;1.56949;1.56955;0.0281105;-0.333493;0.0711279;-1.50463;-2.32216;-0.322913;ack recived;
0.938133;-2.07939;1.10411;-5.79863;-2.66163;-0.0534937;-1.1515;-1.52617;-1.99781;-1.56299;1.57014;1.56968;0.0355229;-0.349892;0.079682;-1.53037;-2.36039;-0.289171;ack recived;
0.928815;-2.07879;1.20297;-5.84321;-2.62091;-0.0120898;-1.15148;-1.52576;-1.97252;-1.53831;1.56984;1.57004;0.0427925;-0.36636;0.0888714;-1.55551;-2.39834;-0.253;ack recived;
0.909757;-2.04448;1.41614;-5.88216;-2.61217;0.00393762;-1.15145;-1.52667;-1.92056;-1.48502;1.5696;1.56968;0.0577935;-0.40011;0.109734;-1.60576;-2.47677;-0.175598;ack recived;
0.87993;-1.98448;1.49726;-5.82549;-2.57718;0.00382437;-1.15149;-1.52694;-1.89499;-1.45915;1.56963;1.56966;0.0649578;-0.416174;0.121318;-1.63031;-2.51449;-0.136194;ack recived;
0.845727;-1.88677;1.70622;-5.84378;-2.6231;-0.00275114;-1.15145;-1.52701;-1.84394;-1.40865;1.5698;1.56976;0.0787286;-0.446881;0.146989;-1.67824;-2.58803;-0.054881;ack recived;
0.823114;-1.84023;1.81974;-5.86391;-2.62382;-0.00107161;-1.15139;-1.52703;-1.81819;-1.3829;1.56987;1.56967;0.0854538;-0.461835;0.161147;-1.70186;-2.62477;-0.0119096;ack recived;
0.797799;-1.78215;1.90831;-5.87101;-2.62496;0.00142433;-1.15139;-1.52707;-1.79242;-1.35674;1.56982;1.56972;0.0919694;-0.476465;0.176131;1.69274;2.61049;-0.0321618;ack recived;
0.797799;-1.78215;1.90831;-5.87101;-2.62496;0.00142433;-1.15139;-1.52707;-1.79242;-1.35674;1.56982;1.56972;0.0919694;-0.476465;0.176131;1.69274;2.61049;-0.0321618;ack recived;
0.756946;-1.71111;2.00244;-5.85098;-2.61427;-0.0147045;-1.15151;-1.52692;-1.76693;-1.33091;1.5697;1.56973;0.0981099;-0.490445;0.191796;1.6691;2.57356;-0.0748768;ack recived;
0.730022;-1.63995;2.08796;-5.83304;-2.60559;-0.00508817;-1.15154;-1.52684;-1.74128;-1.30574;1.56975;1.56973;0.10406;-0.503777;0.208161;1.64522;2.53659;-0.115777;ack recived;
0.66788;-1.49926;2.26067;-5.8422;-2.60889;-0.00323413;-1.15157;-1.52684;-1.69012;-1.25456;1.56967;1.56974;0.115248;-0.528959;0.242922;1.59643;2.46104;-0.194909;ack recived;
0.632626;-1.4203;2.32931;-5.83775;-2.60715;-0.00319828;-1.15151;-1.52684;-1.66479;-1.22883;1.56976;1.56971;0.120505;-0.540599;0.261179;1.57149;2.4228;-0.232616;ack recived;
0.595371;-1.33753;2.40605;-5.82952;-2.60254;-0.00343;-1.15149;-1.52677;-1.63939;-1.20302;1.56982;1.5697;0.12546;-0.551633;0.280151;1.54629;2.38398;-0.269495;ack recived;
0.558059;-1.24889;2.47439;-5.81221;-2.59449;0.000430949;-1.15154;-1.52682;-1.61384;-1.17771;1.56984;1.56973;0.130046;-0.561971;0.29965;1.52124;2.34508;-0.305111;ack recived;
0.518358;-1.1599;2.5381;-5.80642;-2.5919;0.000504843;-1.15154;-1.5268;-1.58829;-1.15219;1.56982;1.56976;0.134357;-0.571643;0.319772;1.49578;2.30569;-0.339946;ack recived;
0.432304;-0.979506;2.66054;-5.81866;-2.59686;-0.00780507;-1.15161;-1.52679;-1.53728;-1.10138;1.56975;1.56976;0.141933;-0.588779;0.36146;1.44446;2.22622;-0.406645;
0.432304;-0.979506;2.66054;-5.81866;-2.59686;-0.00780507;-1.15161;-1.52679;-1.53728;-1.10138;1.56975;1.56976;0.141933;-0.588779;0.36146;1.44446;2.22622;-0.406645;
0.346347;-0.780025;2.75899;-5.79393;-2.58562;-0.00265171;-1.1516;-1.52679;-1.48646;-1.05029;1.56972;1.56979;0.148221;-0.602888;0.404908;1.39227;2.14555;-0.469661;
0.301463;-0.678559;2.80105;-5.78546;-2.58142;-0.00195745;-1.15166;-1.52678;-1.46106;-1.02509;1.56991;1.56977;0.150824;-0.60869;0.427141;1.36601;2.10507;-0.499457;
0.255453;-0.574857;2.84117;-5.77489;-2.57702;-0.00159753;-1.15161;-1.52677;-1.43569;-1.00011;1.56986;1.56982;0.15306;-0.613664;0.449636;1.3398;2.06457;-0.528463;
0.211331;-0.475053;2.87872;-5.8029;-2.59012;-0.000708386;-1.15162;-1.52682;-1.41038;-0.974491;1.56978;1.56982;0.154924;-0.617923;0.472518;1.3132;2.02342;-0.557016;
0.164309;-0.369512;2.9203;-5.8223;-2.59906;-0.000586444;-1.15157;-1.52683;-1.38506;-0.948716;1.56974;1.56986;0.156463;-0.621327;0.495736;1.28631;1.98187;-0.584755;
0.115121;-0.259346;2.93433;-5.7947;-2.5861;-0.000540449;-1.15166;-1.52684;-1.35966;-0.923144;1.56981;1.56985;0.157555;-0.623862;0.519178;1.25935;1.94018;-0.611601;
0.0663447;-0.150031;2.94232;-5.76288;-2.57295;-0.00131904;-1.15168;-1.52682;-1.33435;-0.898135;1.56981;1.56984;0.158254;-0.62547;0.542605;1.23257;1.89883;-0.637391;
0.0170644;-0.0409852;2.96027;-5.76576;-2.57397;-0.00212854;-1.15172;-1.5268;-1.30897;-0.873174;1.56987;1.56991;0.158575;-0.626211;0.566193;1.20571;1.85722;-0.662332;
-0.03099;0.0667428;2.97742;-5.799;-2.5892;-0.00202646;-1.15166;-1.52677;-1.28373;-0.847516;1.56985;1.5699;0.158562;-0.626108;0.589991;1.1783;1.81505;-0.686881;
-0.0813879;0.179889;2.99289;-5.82113;-2.59901;-0.00162938;-1.15169;-1.52679;-1.2583;-0.821739;1.56978;1.56992;0.158086;-0.625152;0.613965;1.15079;1.77241;-0.710876;
-0.13053;0.290063;2.97843;-5.79964;-2.5885;-0.00113365;-1.15168;-1.52677;-1.23297;-0.796248;1.56986;1.56996;0.15727;-0.623252;0.637827;1.12322;1.72993;-0.73379;
-0.180187;0.402051;2.96193;-5.76437;-2.57272;8.28395e-05;-1.15177;-1.52673;-1.20753;-0.771344;1.57004;1.56994;0.156008;-0.620437;0.661568;1.09576;1.68769;-0.755801;
