TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-1.24753e-05;-3.43933e-05;-1.19973e-05;-1.44419e-05;1.71976e-05;0.000143462;-1.30895;-1.52672;-2.26881;-1.83255;1.56994;1.56994;-0.0715052;-0.158715;0.0344246;-1.4129;-1.84368;-0.695459;
-1.24744e-05;-3.43935e-05;-1.19971e-05;-1.4443e-05;1.71997e-05;0.000143462;-1.30893;-1.52672;-2.26882;-1.83251;1.56994;1.56998;-0.0715007;-0.158719;0.034417;-1.41293;-1.84367;-0.695409;
-1.24744e-05;-3.43935e-05;-1.19971e-05;-1.4443e-05;1.71997e-05;0.000143462;-1.30893;-1.52672;-2.26882;-1.83251;1.56994;1.56998;-0.0715007;-0.158719;0.034417;-1.41293;-1.84367;-0.695409;
-1.4503e-05;-3.34806e-05;-1.19968e-05;-1.44418e-05;1.72028e-05;0.000130678;-1.30894;-1.52672;-2.26878;-1.83253;1.56991;1.56991;-0.0715083;-0.158735;0.0344245;-1.41287;-1.84374;-0.6954;
-1.4503e-05;-3.34806e-05;-1.19968e-05;-1.44418e-05;1.72028e-05;0.000130678;-1.30894;-1.52672;-2.26878;-1.83253;1.56991;1.56991;-0.0715083;-0.158735;0.0344245;-1.41287;-1.84374;-0.6954;
0.126674;-0.482426;-0.00949153;-1.3316;-0.357167;-0.0189432;-1.3093;-1.52719;-2.26444;-1.82764;1.56976;1.57031;-0.0707627;-0.161854;0.0342659;-1.41865;-1.84996;-0.690067;
0.210535;-0.788864;-0.0287827;-2.20315;-0.592331;-0.00618929;-1.30929;-1.52778;-2.25713;-1.81879;1.56981;1.57027;-0.0692887;-0.167293;0.033982;-1.42781;-1.86193;-0.680889;
0.292849;-1.08573;0.0569161;-2.95758;-0.80345;0.0177171;-1.30919;-1.52778;-2.24683;-1.80628;1.5697;1.56989;-0.0672193;-0.175065;0.0338179;-1.44073;-1.87977;-0.667231;
0.346972;-1.28714;0.102806;-3.45727;-0.932067;0.0124901;-1.30912;-1.52768;-2.23349;-1.79422;1.56967;1.57003;-0.0647703;-0.184186;0.0344305;-1.4557;-1.89915;-0.651568;
0.415281;-1.52359;0.147106;-4.13199;-1.12658;-0.0113895;-1.30912;-1.52748;-2.21742;-1.77864;1.56991;1.57027;-0.0616801;-0.195449;0.0353165;-1.47465;-1.92314;-0.632015;
0.483867;-1.78744;0.223441;-4.81579;-1.30407;-0.00581872;-1.30908;-1.5274;-2.19884;-1.75933;1.56997;1.56982;-0.0580554;-0.208866;0.036551;-1.49629;-1.95225;-0.608329;
0.525732;-1.98387;0.334461;-5.29236;-1.40231;0.0197358;-1.3091;-1.5275;-2.17758;-1.73856;1.5696;1.57;-0.0541094;-0.223967;0.0386272;-1.52046;-1.98362;-0.580829;
0.585749;-2.20008;0.443952;-5.88324;-1.56692;0.0104018;-1.30916;-1.52751;-2.15412;-1.71566;1.56952;1.57;-0.0496633;-0.24066;0.0415939;-1.54707;-2.01819;-0.550154;
0.555436;-2.06237;0.50487;-5.51532;-1.49135;-0.0123178;-1.30902;-1.52756;-2.12894;-1.69129;1.56986;1.56986;-0.0447424;-0.258527;0.0455566;-1.57517;-2.05508;-0.516951;
0.676117;-2.47812;0.729468;-6.69365;-1.80384;0.0309394;-1.30887;-1.52713;-2.10407;-1.66475;1.56974;1.56977;-0.039806;-0.276885;0.0502039;-1.60409;-2.09336;-0.480665;
0.603061;-2.24261;0.782551;-6.04931;-1.63087;-0.00528858;-1.30886;-1.52684;-2.07775;-1.64111;1.56985;1.56988;-0.0348972;-0.295034;0.0562679;-1.63234;-2.12987;-0.444755;
0.619109;-2.31569;0.8857;-6.25934;-1.67867;-0.00554594;-1.30883;-1.52688;-2.05109;-1.61422;1.56992;1.57012;-0.0297425;-0.314121;0.0630476;-1.66222;-2.16826;-0.405364;release send;
0.598137;-2.24631;1.11924;-6.19838;-1.6437;0.0108621;-1.30878;-1.52664;-1.99841;-1.56235;1.56987;1.56979;-0.0198111;-0.351079;0.0793074;-1.71889;-2.24293;-0.324929;
0.583844;-2.19744;1.19484;-6.18708;-1.66402;-0.0201637;-1.30894;-1.52637;-1.97336;-1.53671;1.56996;1.56971;-0.0151283;-0.368631;0.0883504;-1.7463;-2.27842;-0.284336;ack recived;
0.590174;-2.18724;1.31701;-6.21595;-1.68837;-0.0121109;-1.3089;-1.52652;-1.94764;-1.51131;1.56994;1.56997;-0.0104101;-0.386165;0.0983359;-1.7735;-2.3133;-0.242415;ack recived;
0.585046;-2.15748;1.40315;-6.21868;-1.67718;0.00740216;-1.3089;-1.52669;-1.9219;-1.48436;1.56996;1.56976;-0.00565634;-0.403855;0.109205;-1.80067;-2.3492;-0.198172;ack recived;
0.569779;-2.10871;1.51981;-6.20187;-1.67189;0.00289299;-1.30887;-1.52694;-1.89592;-1.45868;1.56974;1.56978;-0.00110323;-0.420982;0.120949;-1.82701;-2.38356;-0.153376;ack recived;
0.550053;-2.0526;1.61514;-6.19112;-1.65481;0.00294342;-1.30892;-1.5269;-1.87025;-1.4331;1.56986;1.56976;0.00336432;-0.43757;0.133495;-1.85309;-2.41742;-0.107922;ack recived;
0.537439;-1.99698;1.71684;-6.19388;-1.67245;-0.0036859;-1.3089;-1.52685;-1.84457;-1.40779;1.56986;1.56979;0.00769859;-0.453692;0.146832;-1.87856;-2.45053;-0.0613501;ack recived;
0.524499;-1.94553;1.81791;-6.2068;-1.67355;0.000142757;-1.30892;-1.52682;-1.81901;-1.38204;1.56999;1.56973;0.011961;-0.469449;0.160936;-1.90373;-2.4834;-0.013416;ack recived;
0.507645;-1.88257;1.91023;-6.20506;-1.67323;0.000470357;-1.30889;-1.52686;-1.79326;-1.35614;1.56979;1.56972;0.0160527;-0.48486;0.175879;1.89391;2.47061;-0.0357838;ack recived;
0.507645;-1.88257;1.91023;-6.20506;-1.67323;0.000470357;-1.30889;-1.52686;-1.79326;-1.35614;1.56979;1.56972;0.0160527;-0.48486;0.175879;1.89391;2.47061;-0.0357838;ack recived;
