TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-1.49246e-05;-3.74001e-05;-1.39405e-05;-9.38781e-06;2.92685e-05;0.000234439;-1.15186;-1.52673;-2.26883;-1.83251;1.56994;1.56994;-0.0457958;-0.167944;0.0344136;-1.25187;-1.93034;-0.616128;
-1.49263e-05;-3.74006e-05;-1.39404e-05;-9.3822e-06;2.92646e-05;0.000234441;-1.15192;-1.52674;-2.26881;-1.83256;1.56992;1.56996;-0.0458121;-0.167943;0.0344234;-1.25192;-1.93026;-0.61614;
-1.49245e-05;-3.74014e-05;-1.39397e-05;-9.38597e-06;2.92752e-05;0.000234438;-1.15192;-1.52671;-2.26878;-1.83255;1.56991;1.56994;-0.0458085;-0.16796;0.0344299;-1.25193;-1.93034;-0.616103;
-1.70726e-05;-3.68151e-05;-1.39409e-05;-9.38056e-06;2.92592e-05;0.000221658;-1.1519;-1.52677;-2.26881;-1.83257;1.56992;1.56997;-0.0458099;-0.167941;0.034422;-1.25189;-1.93024;-0.61614;
0.141132;-0.31668;0.011056;-0.852773;-0.380135;4.34481e-05;-1.15201;-1.52676;-2.26807;-1.83132;1.56974;1.57002;-0.0456036;-0.168559;0.0343391;-1.253;-1.93181;-0.614944;
0.0744845;-0.171344;-0.0129861;-0.45436;-0.202548;-0.0122871;-1.15204;-1.5272;-2.26482;-1.82912;1.56981;1.57008;-0.0447515;-0.170435;0.0344366;-1.2558;-1.93583;-0.61242;
0.268564;-0.593871;-0.00370342;-1.62744;-0.725632;0.0243612;-1.15191;-1.52742;-2.26015;-1.8222;1.56981;1.57012;-0.0431339;-0.174018;0.0340689;-1.26175;-1.94519;-0.606411;
0.322524;-0.731643;0.0469813;-1.96365;-0.863859;0.0209378;-1.15196;-1.52742;-2.25295;-1.81521;1.56952;1.56996;-0.0411081;-0.178771;0.0341749;-1.26901;-1.95689;-0.598774;
0.425712;-0.952555;0.0239885;-2.61264;-1.17165;-0.00167134;-1.1519;-1.52769;-2.24252;-1.80558;1.56986;1.57034;-0.0380102;-0.185474;0.0344645;-1.28;-1.97275;-0.588434;
0.562089;-1.24825;0.0886396;-3.418;-1.53446;0.00266166;-1.15185;-1.52748;-2.2295;-1.78989;1.56999;1.56985;-0.0338127;-0.194779;0.0345827;-1.29487;-1.99668;-0.573255;
0.629607;-1.42333;0.167877;-3.78972;-1.67701;0.0177281;-1.15181;-1.52756;-2.21332;-1.77461;1.56949;1.57019;-0.0291849;-0.205478;0.0355626;-1.31139;-2.02191;-0.5554;
0.74178;-1.67454;0.230757;-4.53091;-2.00876;0.0173842;-1.15185;-1.52746;-2.19486;-1.75649;1.56956;1.57004;-0.0236594;-0.217837;0.0370152;-1.3306;-2.05164;-0.53512;
0.934832;-2.0912;0.464994;-5.58807;-2.49343;0.014155;-1.15173;-1.52751;-2.15022;-1.71125;1.5698;1.56997;-0.0100131;-0.248214;0.0420946;-1.37739;-2.12385;-0.483478;
1.01002;-2.26188;0.607077;-6.0589;-2.7032;0.00874543;-1.15168;-1.52755;-2.12463;-1.68557;1.56964;1.56994;-0.002267;-0.265655;0.046193;-1.40371;-2.16466;-0.452505;
0.995205;-2.23149;0.713783;-5.96358;-2.65688;0.0050966;-1.15163;-1.52757;-2.09701;-1.65863;1.56962;1.56984;0.00603691;-0.284254;0.0516264;-1.43154;-2.20785;-0.418738;
1.00219;-2.24045;0.847623;-6.06655;-2.70415;0.0124232;-1.15148;-1.52728;-2.06941;-1.6305;1.5701;1.56977;0.0146111;-0.303044;0.0580522;-1.46007;-2.25199;-0.383529;
0.977838;-2.18245;0.951255;-5.95861;-2.65827;0.0131325;-1.15135;-1.52658;-2.04292;-1.60488;1.56982;1.56968;0.0224588;-0.320712;0.0653663;-1.48637;-2.2932;-0.348465;release send;
0.939412;-2.11663;1.03982;-5.85821;-2.61852;-0.017248;-1.15148;-1.52595;-2.01752;-1.58053;1.56957;1.56977;0.0298153;-0.33746;0.0732252;-1.51175;-2.33186;-0.314108;
0.932259;-2.0887;1.10509;-5.76949;-2.58207;-0.00540752;-1.15155;-1.52587;-1.99216;-1.55539;1.56996;1.56978;0.0373532;-0.354152;0.0817162;-1.53717;-2.37057;-0.279431;ack recived;
0.936463;-2.09184;1.22995;-5.86384;-2.63164;-0.00530233;-1.15156;-1.52633;-1.96643;-1.52933;1.57004;1.56973;0.0449206;-0.371066;0.0909923;-1.56246;-2.40955;-0.242866;ack recived;
0.919992;-2.0641;1.32952;-5.85149;-2.61091;-0.000189071;-1.15154;-1.52678;-1.94052;-1.50321;1.56967;1.56979;0.0523218;-0.387879;0.101187;-1.58751;-2.44815;-0.204494;ack recived;
0.897565;-2.02097;1.42419;-5.83455;-2.59087;0.000633728;-1.15148;-1.52713;-1.91491;-1.47764;1.56972;1.56974;0.059606;-0.404114;0.112126;-1.61196;-2.48604;-0.166159;ack recived;
0.886991;-1.97239;1.5349;-5.8396;-2.63252;-0.00513806;-1.15143;-1.52712;-1.8893;-1.45194;1.56997;1.56972;0.0668122;-0.420045;0.124034;-1.63649;-2.52392;-0.126636;ack recived;
0.861442;-1.92559;1.64646;-5.85901;-2.62435;-0.00225743;-1.15142;-1.52713;-1.86362;-1.42631;1.5699;1.56976;0.0737705;-0.43567;0.136776;-1.66072;-2.56116;-0.0856085;ack recived;
0.813188;-1.8211;1.84815;-5.85706;-2.61789;-0.00145835;-1.15144;-1.52704;-1.81208;-1.37488;1.56996;1.56974;0.0872218;-0.465794;0.1648;-1.70851;-2.63466;3.33919e-06;ack recived;
0.813188;-1.8211;1.84815;-5.85706;-2.61789;-0.00145835;-1.15144;-1.52704;-1.81208;-1.37488;1.56996;1.56974;0.0872218;-0.465794;0.1648;-1.70851;-2.63466;3.33919e-06;ack recived;
