TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-1.42799e-05;-3.89311e-05;-1.00392e-05;-2.62849e-05;1.48056e-05;0.000130678;-1.34383;-1.52678;-2.26882;-1.83251;1.56991;1.56996;-0.0770065;-0.156126;0.034409;-1.44811;-1.82286;-0.712793;
-1.4281e-05;-3.89313e-05;-1.00381e-05;-2.62837e-05;1.48051e-05;0.000130678;-1.34386;-1.52674;-2.26882;-1.83256;1.5699;1.56996;-0.0770156;-0.156116;0.0344215;-1.44812;-1.82284;-0.7128;
-1.4281e-05;-3.89299e-05;-1.00406e-05;-2.62842e-05;1.47982e-05;0.000130679;-1.34385;-1.5268;-2.26882;-1.83256;1.56993;1.56998;-0.0770049;-0.156111;0.0344134;-1.44812;-1.82278;-0.712855;
-1.41204e-05;-3.96172e-05;-8.31875e-06;-3.87401e-05;1.19299e-05;0.000130699;-1.34388;-1.52677;-2.26881;-1.83255;1.56992;1.56995;-0.0770112;-0.15612;0.0344182;-1.44815;-1.82284;-0.712842;
0.0793578;-0.343117;0.00692221;-0.932741;-0.215803;-3.32914e-05;-1.34397;-1.5268;-2.26816;-1.83152;1.56974;1.57001;-0.0769464;-0.156667;0.03435;-1.44916;-1.824;-0.711681;
0.109689;-0.487108;-0.00926577;-1.34584;-0.311111;-0.02045;-1.34418;-1.52726;-2.26438;-1.82808;1.56973;1.57033;-0.0763925;-0.159209;0.0343345;-1.45371;-1.82871;-0.707517;
0.178819;-0.767986;0.0429537;-2.0676;-0.48776;0.016148;-1.34397;-1.52778;-2.24713;-1.80827;1.56978;1.56984;-0.0733899;-0.171997;0.0340593;-1.47506;-1.85681;-0.685298;
0.257013;-1.11473;0.0880878;-3.00864;-0.683325;0.058856;-1.34379;-1.52726;-2.23646;-1.79865;1.56967;1.56994;-0.0716831;-0.179378;0.0345942;-1.48733;-1.87249;-0.672086;
0.257013;-1.11473;0.0880878;-3.00864;-0.683325;0.058856;-1.34379;-1.52726;-2.23646;-1.79865;1.56967;1.56994;-0.0716831;-0.179378;0.0345942;-1.48733;-1.87249;-0.672086;
0.346394;-1.48454;0.117593;-4.09877;-0.963917;-0.0251471;-1.34388;-1.52701;-2.20908;-1.77298;1.57003;1.57028;-0.0671699;-0.198511;0.0362777;-1.51966;-1.91193;-0.638442;
0.407219;-1.78854;0.235763;-4.78348;-1.08489;0.0314986;-1.34398;-1.52726;-2.19144;-1.75275;1.56963;1.56984;-0.0642096;-0.211861;0.0373201;-1.54136;-1.94019;-0.61372;
0.449339;-1.97988;0.344879;-5.26612;-1.20249;0.00224792;-1.344;-1.52767;-2.17064;-1.7331;1.56894;1.57004;-0.0609978;-0.226609;0.0395398;-1.56467;-1.96953;-0.586206;
0.449339;-1.97988;0.344879;-5.26612;-1.20249;0.00224792;-1.344;-1.52767;-2.17064;-1.7331;1.56894;1.57004;-0.0609978;-0.226609;0.0395398;-1.56467;-1.96953;-0.586206;
0.520582;-2.23027;0.455873;-5.99085;-1.40429;-0.0193965;-1.34398;-1.52764;-2.14741;-1.71027;1.56967;1.57019;-0.0569306;-0.243285;0.042651;-1.5921;-2.00317;-0.555472;
0.560981;-2.40332;0.743757;-6.43004;-1.49421;0.00697732;-1.34369;-1.52751;-2.09399;-1.65688;1.56964;1.56984;-0.0478995;-0.28202;0.0523746;-1.65299;-2.08098;-0.479411;
