TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-1.18451e-05;-3.18891e-05;-1.39577e-05;-1.05708e-05;1.77073e-05;7.95473e-05;-0.872674;-1.52676;-2.2688;-1.83249;1.56997;1.56996;0.00227749;-0.174074;0.0344122;-0.957657;-2.05677;-0.471164;
-1.18466e-05;-3.18878e-05;-1.39573e-05;-1.05675e-05;1.77049e-05;7.9548e-05;-0.872722;-1.52676;-2.26883;-1.83249;1.56997;1.57001;0.00225806;-0.174061;0.0344067;-0.957741;-2.05669;-0.471178;
-1.18461e-05;-3.18892e-05;-1.39574e-05;-1.05733e-05;1.77115e-05;7.95463e-05;-0.87271;-1.52673;-2.26878;-1.83248;1.56997;1.56997;0.00227754;-0.174081;0.0344153;-0.957727;-2.05679;-0.471158;
-6.84762e-06;-2.76854e-05;-1.39645e-05;-1.18848e-06;6.51747e-06;6.05399e-05;-0.87271;-1.52673;-2.26882;-1.8325;1.56994;1.56998;0.00225766;-0.174068;0.0344135;-0.9577;-2.05673;-0.47115;
-6.39224e-06;-2.8224e-05;-1.22447e-05;-1.09824e-05;-1.6994e-06;6.05606e-05;-0.87271;-1.52676;-2.26882;-1.83248;1.56997;1.57001;0.00226552;-0.174067;0.0344066;-0.957738;-2.05672;-0.471163;
0.227473;-0.270922;0.0124307;-0.727622;-0.611046;-0.000101279;-0.872806;-1.52679;-2.26811;-1.83154;1.56979;1.57006;0.00257366;-0.17453;0.0343627;-0.958453;-2.0581;-0.470368;
0.531089;-0.635164;-0.0238065;-1.77392;-1.48901;-0.011192;-0.873046;-1.52779;-2.25672;-1.81961;1.56981;1.57036;0.00788488;-0.180899;0.0341702;-0.968347;-2.0778;-0.461578;
0.727696;-0.863862;0.0603057;-2.35106;-1.9737;0.012301;-0.872961;-1.5278;-2.24626;-1.80721;1.56962;1.57;0.0130575;-0.187122;0.0340474;-0.977314;-2.09845;-0.452397;
0.857585;-1.02654;0.105319;-2.75593;-2.30038;0.0257598;-0.87289;-1.52764;-2.2328;-1.79508;1.56967;1.5701;0.0191911;-0.194391;0.0346798;-0.988088;-2.12136;-0.44194;
1.02734;-1.20394;0.149244;-3.26603;-2.78347;-0.0251248;-0.87289;-1.52749;-2.21664;-1.77985;1.56988;1.57034;0.0267132;-0.203258;0.0356232;-1.00157;-2.1493;-0.429075;
