TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
1.10715e-05;-5.10806e-05;1.30025e-05;-0.000146972;-7.0323e-05;0.000165606;-1.1519;-1.43972;-2.26881;-1.83253;1.56993;1.5699;-0.0440395;-0.171861;0.0463249;-1.29785;-2.00139;-0.569903;
8.65222e-06;-4.56531e-05;1.05171e-05;-0.000135297;-6.51195e-05;0.000165607;-1.15189;-1.43974;-2.2688;-1.83253;1.56994;1.56992;-0.0440326;-0.171865;0.0463239;-1.29786;-2.00137;-0.569906;
8.65085e-06;-4.56538e-05;1.05153e-05;-0.000135294;-6.51221e-05;0.000165607;-1.15189;-1.43971;-2.26883;-1.83256;1.56992;1.56995;-0.0440485;-0.171845;0.0463269;-1.29785;-2.00133;-0.569889;
8.65066e-06;-4.56533e-05;1.05168e-05;-0.000135297;-6.51176e-05;0.000165607;-1.1519;-1.43969;-2.26882;-1.83255;1.56993;1.56994;-0.0440439;-0.171852;0.0463292;-1.29788;-2.00136;-0.569894;
8.6499e-06;-4.56537e-05;1.05149e-05;-0.000135295;-6.51205e-05;0.000165607;-1.15191;-1.43973;-2.26882;-1.83256;1.56993;1.56994;-0.0440478;-0.171847;0.0463258;-1.29786;-2.00131;-0.569925;
0.142674;-0.319969;0.0396596;-0.871163;-0.38853;5.69045e-05;-1.15199;-1.43974;-2.26795;-1.83144;1.56969;1.56995;-0.0438397;-0.172502;0.046341;-1.29887;-2.00288;-0.568621;
0.202222;-0.458017;0.0410679;-1.28385;-0.572279;-0.0122217;-1.1522;-1.44017;-2.26386;-1.82773;1.56972;1.57032;-0.0427195;-0.17507;0.0465818;-1.30333;-2.00846;-0.564558;
0.336101;-0.755597;0.0424521;-2.11534;-0.9432;-0.00491023;-1.15209;-1.44061;-2.25624;-1.81878;1.5698;1.57026;-0.0403115;-0.180377;0.0468637;-1.31172;-2.02164;-0.555771;
0.457879;-1.02358;0.160415;-2.81712;-1.26143;0.0209568;-1.15192;-1.44061;-2.24576;-1.8063;1.56969;1.56986;-0.037009;-0.187792;0.0474501;-1.32317;-2.04062;-0.543009;
0.53545;-1.20939;0.222803;-3.28354;-1.45124;0.0311865;-1.15187;-1.44044;-2.23214;-1.79431;1.56949;1.57004;-0.0332014;-0.196446;0.0489723;-1.33668;-2.06129;-0.528187;
