TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
0;0;0;0;0;0;-1.15192;-1.81514;-2.2689;-1.8325;1.57;1.57;-0.0539046;-0.147818;-0.00176975;-1.09639;-1.69077;-0.753994;
0;0;0;0;0;0;-1.15192;-1.81514;-2.2689;-1.8325;1.57;1.57;-0.0539046;-0.147818;-0.00176975;-1.09639;-1.69077;-0.753994;
0;0;0;0;0;0;-1.15192;-1.81514;-2.2689;-1.8325;1.57;1.57;-0.0539046;-0.147818;-0.00176975;-1.09639;-1.69077;-0.753994;
0;0;0;0;0;0;-1.15192;-1.81514;-2.2689;-1.8325;1.57;1.57;-0.0539046;-0.147818;-0.00176975;-1.09639;-1.69077;-0.753994;
0.0870142;-0.195439;-0.0646707;-0.566399;-0.252175;-1.27164e-10;-1.15192;-1.81514;-2.26762;-1.83122;1.57;1.57;-0.053546;-0.148623;-0.00203731;-1.09778;-1.69291;-0.752883;
0.17464;-0.39225;-0.126857;-1.1328;-0.50435;-2.54328e-10;-1.15192;-1.81514;-2.26386;-1.82746;1.57;1.57;-0.052489;-0.150997;-0.00281395;-1.10188;-1.69922;-0.749608;
0.26346;-0.591745;-0.184056;-1.6992;-0.756525;-3.81492e-10;-1.15192;-1.81514;-2.25762;-1.82122;1.57;1.57;-0.0507266;-0.154956;-0.00406963;-1.10867;-1.70968;-0.744137;
0.354014;-0.795135;-0.233681;-2.2656;-1.0087;-5.08657e-10;-1.15192;-1.81514;-2.2489;-1.81251;1.57;1.57;-0.0482471;-0.160525;-0.00575396;-1.11815;-1.72428;-0.736419;
0.446777;-1.00348;-0.273019;-2.83199;-1.26088;-6.35821e-10;-1.15192;-1.81514;-2.23771;-1.80131;1.57;1.57;-0.0450343;-0.167741;-0.00779567;-1.13031;-1.74301;-0.726382;
0.542129;-1.21765;-0.299204;-3.39839;-1.51305;-7.62985e-10;-1.15192;-1.81514;-2.22403;-1.78763;1.57;1.57;-0.0410694;-0.176646;-0.0101008;-1.14513;-1.76584;-0.713932;
0.640334;-1.43822;-0.309185;-3.96479;-1.76523;-8.90149e-10;-1.15192;-1.81514;-2.20787;-1.77147;1.57;1.57;-0.0363302;-0.187291;-0.0125521;-1.1626;-1.79275;-0.698953;
0.741506;-1.66546;-0.299715;-4.53119;-2.0174;-1.01731e-09;-1.15192;-1.81514;-2.18923;-1.75283;1.57;1.57;-0.0307932;-0.199727;-0.015007;-1.1827;-1.8237;-0.681303;
0.845578;-1.89921;-0.26735;-5.09759;-2.26958;-1.14448e-09;-1.15192;-1.81514;-2.16811;-1.73171;1.57;1.57;-0.0244351;-0.214008;-0.0172959;-1.2054;-1.85865;-0.66082;
0.952264;-2.13884;-0.208451;-5.66399;-2.52175;-1.27164e-09;-1.15192;-1.81514;-2.14451;-1.70811;1.57;1.57;-0.0172335;-0.230183;-0.0192212;-1.23066;-1.89755;-0.637311;
0.977509;-2.19554;-0.109841;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-2.11843;-1.68203;1.57;1.57;-0.00916954;-0.248295;-0.0205554;-1.25845;-1.94034;-0.610558;
0.988098;-2.21932;-0.00580677;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-2.09221;-1.65581;1.57;1.57;-0.000965802;-0.266721;-0.0210393;-1.28625;-1.98315;-0.582826;
0.996621;-2.23847;0.0991433;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-2.06622;-1.62982;1.57;1.57;0.00724539;-0.285164;-0.0206544;-1.31365;-2.02535;-0.554493;
1.00312;-2.25305;0.205253;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-2.04033;-1.60393;1.57;1.57;0.0154865;-0.303674;-0.0194012;-1.3408;-2.06716;-0.525419;
1.00757;-2.26306;0.312393;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-2.01451;-1.57811;1.57;1.57;0.0237505;-0.322235;-0.0172748;-1.36772;-2.1086;-0.49556;
1.00997;-2.26846;0.420402;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.98874;-1.55234;1.57;1.57;0.0320273;-0.340825;-0.0142697;-1.39442;-2.14971;-0.464878;
1.01031;-2.26921;0.528994;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.96303;-1.52663;1.57;1.57;0.0402973;-0.3594;-0.0103845;-1.42089;-2.19046;-0.43337;
1.00857;-2.26531;0.637817;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.93739;-1.50099;1.57;1.57;0.0485363;-0.377905;-0.00562391;-1.44709;-2.2308;-0.401049;
1.00476;-2.25673;0.746901;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.91177;-1.47537;1.57;1.57;0.0567487;-0.396351;2.32599e-05;-1.47309;-2.27083;-0.367819;
0.998854;-2.24348;0.85589;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.88618;-1.44978;1.57;1.57;0.0649097;-0.414681;0.00655061;-1.49885;-2.31049;-0.333691;
0.99087;-2.22555;0.964556;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.86062;-1.42422;1.57;1.57;0.0730044;-0.432862;0.0139555;-1.52437;-2.34977;-0.29864;
0.98081;-2.20295;1.07267;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.83509;-1.39869;1.57;1.57;0.0810172;-0.450859;0.0222336;-1.54964;-2.38867;-0.262642;
0.968683;-2.17571;1.17999;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.80958;-1.37318;1.57;1.57;0.0889324;-0.468637;0.0313786;-1.57466;-2.42717;-0.22567;
0.954503;-2.14387;1.28627;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.7841;-1.3477;1.57;1.57;0.0967342;-0.48616;0.0413824;-1.59941;-2.46527;-0.1877;
0.938288;-2.10745;1.3913;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.75863;-1.32223;1.57;1.57;0.104407;-0.503394;0.0522354;-1.62388;-2.50293;-0.148705;
0.920061;-2.06651;1.49482;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.73319;-1.29679;1.57;1.57;0.111935;-0.520303;0.0639261;-1.64807;-2.54015;-0.108657;
0.899848;-2.02111;1.59661;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.70775;-1.27135;1.57;1.57;0.119303;-0.536852;0.076441;-1.67195;-2.57691;-0.0675276;
0.877683;-1.97132;1.69644;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.68233;-1.24593;1.57;1.57;0.126496;-0.553007;0.089765;-1.69553;-2.61318;-0.0252888;
0.8536;-1.91723;1.79407;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.65693;-1.22053;1.57;1.57;0.133498;-0.568734;0.103881;1.70117;2.62183;-0.0179042;
0.827641;-1.85893;1.88928;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.63153;-1.19513;1.57;1.57;0.140294;-0.583999;0.11877;1.67773;2.58564;-0.0603383;
0.79985;-1.79651;1.98186;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.60615;-1.16975;1.57;1.57;0.146871;-0.59877;0.134411;1.65399;2.549;-0.101619;
0.770278;-1.73009;2.07158;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.58077;-1.14437;1.57;1.57;0.153213;-0.613015;0.150783;1.62997;2.51192;-0.141777;
0.770278;-1.73009;2.07158;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.58077;-1.14437;1.57;1.57;0.153213;-0.613015;0.150783;1.62997;2.51192;-0.141777;
0.738977;-1.65978;2.15824;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.55541;-1.11901;1.57;1.57;0.159307;-0.626703;0.167861;1.60568;2.47444;-0.180841;
0.706005;-1.58573;2.24164;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.53005;-1.09365;1.57;1.57;0.16514;-0.639803;0.18562;1.58115;2.43658;-0.218841;
0.671424;-1.50806;2.32158;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.5047;-1.0683;1.57;1.57;0.170698;-0.652287;0.204033;1.55638;2.39835;-0.255805;
0.6353;-1.42692;2.39786;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.47936;-1.04296;1.57;1.57;0.17597;-0.664128;0.223071;1.53138;2.35977;-0.291758;
0.597701;-1.34247;2.47032;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.45402;-1.01762;1.57;1.57;0.180942;-0.675297;0.242703;1.50616;2.32087;-0.326725;
0.558701;-1.25487;2.53877;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.42869;-0.992291;1.57;1.57;0.185605;-0.685769;0.262899;1.48074;2.28164;-0.36073;
0.518375;-1.1643;2.60305;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.40337;-0.966968;1.57;1.57;0.189947;-0.695521;0.283625;1.45513;2.24212;-0.393795;
0.476803;-1.07093;2.663;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.37805;-0.941651;1.57;1.57;0.193958;-0.70453;0.304847;1.42933;2.20232;-0.425943;
0.434069;-0.974941;2.71849;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.35274;-0.916339;1.57;1.57;0.197628;-0.712773;0.326529;1.40336;2.16225;-0.457194;
0.390255;-0.876535;2.76936;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.32743;-0.891032;1.57;1.57;0.200949;-0.720232;0.348636;1.37722;2.12192;-0.487568;
0.345452;-0.775904;2.8155;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.30213;-0.865729;1.57;1.57;0.203912;-0.726888;0.37113;1.35092;2.08135;-0.517084;
0.29975;-0.673254;2.85679;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.27683;-0.840432;1.57;1.57;0.20651;-0.732724;0.393971;1.32447;2.04054;-0.54576;
0.253239;-0.568789;2.89313;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.25154;-0.815138;1.57;1.57;0.208737;-0.737725;0.417121;1.29787;1.99951;-0.573614;
0.206017;-0.462726;2.92442;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.22625;-0.789848;1.57;1.57;0.210586;-0.741878;0.44054;1.27114;1.95827;-0.600663;
0.158179;-0.355279;2.95057;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.20096;-0.764562;1.57;1.57;0.212052;-0.745171;0.464187;1.24427;1.91684;-0.626921;
0.158179;-0.355279;2.95057;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.20096;-0.764562;1.57;1.57;0.212052;-0.745171;0.464187;1.24427;1.91684;-0.626921;
0.109824;-0.246671;2.97153;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.17568;-0.739281;1.57;1.57;0.213131;-0.747593;0.488019;1.21728;1.87521;-0.652406;
0.0119584;-0.0268592;2.9976;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.12513;-0.688727;1.57;1.57;0.214112;-0.749798;0.536074;1.16295;1.79141;-0.701109;
0.0119584;-0.0268592;2.9976;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.12513;-0.688727;1.57;1.57;0.214112;-0.749798;0.536074;1.16295;1.79141;-0.701109;
-0.136207;0.305929;2.99659;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.04932;-0.612919;1.57;1.57;0.212614;-0.746434;0.608492;1.08066;1.66449;-0.768701;
-0.136207;0.305929;2.99659;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.04932;-0.612919;1.57;1.57;0.212614;-0.746434;0.608492;1.08066;1.66449;-0.768701;
-0.185551;0.416757;2.9855;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-1.02406;-0.587656;1.57;1.57;0.211321;-0.743528;0.632549;1.05304;1.62189;-0.789824;
-0.234701;0.527152;2.96904;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-0.998795;-0.562395;1.57;1.57;0.209631;-0.739733;0.656492;1.02532;1.57915;-0.810263;
-0.283558;0.636886;2.94724;-5.73998;-2.55559;-1.2887e-09;-1.15192;-1.81514;-0.973537;-0.537137;1.57;1.57;0.207547;-0.735053;0.680279;0.997526;1.53628;-0.830028;
