TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-2.16224e-05;3.24434e-05;-3.54272e-06;0.000111932;8.63981e-05;5.98238e-06;-1.15186;-1.57518;-2.26889;-1.8326;1.57;1.56994;-0.0469623;-0.16531;0.0279665;-1.22606;-1.8904;-0.641008;
-2.1622e-05;3.24448e-05;-3.54651e-06;0.000111934;8.6396e-05;5.9792e-06;-1.15189;-1.57516;-2.26887;-1.83255;1.57002;1.56992;-0.0469534;-0.16533;0.0279647;-1.22613;-1.89047;-0.640992;
-2.1621e-05;3.24447e-05;-3.5441e-06;0.000111937;8.63932e-05;5.98118e-06;-1.15191;-1.57516;-2.26889;-1.83259;1.57003;1.56994;-0.0469625;-0.165309;0.0279677;-1.22614;-1.8904;-0.64104;
-2.16209e-05;3.24456e-05;-3.54265e-06;0.000111938;8.63917e-05;5.98198e-06;-1.15192;-1.57518;-2.26892;-1.83256;1.57003;1.56994;-0.0469676;-0.165302;0.0279574;-1.22614;-1.89037;-0.641059;
-2.1621e-05;3.24448e-05;-3.54524e-06;0.000111936;8.63931e-05;5.98039e-06;-1.15191;-1.57517;-2.26887;-1.83257;1.57;1.56997;-0.0469629;-0.165324;0.0279672;-1.22617;-1.8904;-0.640985;
-2.16223e-05;3.24443e-05;-3.54382e-06;0.000111933;8.63968e-05;5.98119e-06;-1.15187;-1.57518;-2.26889;-1.83256;1.56999;1.56992;-0.0469639;-0.165318;0.0279605;-1.22608;-1.89043;-0.640991;
-2.1622e-05;3.24446e-05;-3.54354e-06;0.000111934;8.63954e-05;5.9816e-06;-1.15189;-1.57521;-2.26888;-1.83256;1.56999;1.56994;-0.0469641;-0.165322;0.0279588;-1.22609;-1.8904;-0.640997;
-2.16215e-05;3.24436e-05;-3.54368e-06;0.000111934;8.63956e-05;5.98198e-06;-1.15189;-1.57518;-2.26887;-1.83261;1.57002;1.56995;-0.0469597;-0.165316;0.0279717;-1.22611;-1.89038;-0.641021;
0.00579808;-0.0130191;-0.00380146;-0.0423027;-0.0188249;-3.86807e-06;-1.15191;-1.57516;-2.26882;-1.83243;1.57002;1.56995;-0.0469365;-0.165375;0.0279505;-1.22627;-1.89058;-0.640908;
0.00891629;-0.0200093;-0.00727958;-0.0679843;-0.0302784;-1.00825e-05;-1.15189;-1.5752;-2.26871;-1.83214;1.57003;1.56994;-0.0468817;-0.165483;0.027911;-1.22643;-1.89089;-0.640733;
0.00943821;-0.0211838;-0.00458608;-0.0655876;-0.0292067;-9.03654e-06;-1.1519;-1.57516;-2.26849;-1.8318;1.56998;1.56991;-0.0468165;-0.165665;0.0278864;-1.22672;-1.89141;-0.640396;
0.0111583;-0.0250441;-0.0053231;-0.0773546;-0.0344497;-1.17221e-05;-1.15193;-1.57517;-2.26827;-1.8314;1.56998;1.5699;-0.0467426;-0.165842;0.0278461;-1.22707;-1.8919;-0.640121;
0.0136167;-0.0305557;-0.00699997;-0.0954343;-0.0425132;-1.59498e-05;-1.15191;-1.5752;-2.26805;-1.831;1.57;1.5699;-0.0466526;-0.16602;0.027804;-1.22737;-1.89239;-0.639837;
0.0161635;-0.0362653;-0.00929991;-0.115328;-0.0513853;-2.07012e-05;-1.1519;-1.5752;-2.26777;-1.83042;1.56997;1.56995;-0.0465467;-0.166278;0.0277424;-1.22785;-1.89309;-0.639329;
0.0182814;-0.0410147;-0.00965167;-0.128694;-0.0573462;-2.36651e-05;-1.15189;-1.57518;-2.26739;-1.82972;1.57004;1.57;-0.0463866;-0.166585;0.0276754;-1.2285;-1.89394;-0.638828;
0.0216776;-0.0486318;-0.0122933;-0.15438;-0.0687976;-2.97346e-05;-1.1519;-1.5752;-2.267;-1.82892;1.57002;1.56996;-0.0462399;-0.166934;0.0275903;-1.2291;-1.89493;-0.638232;
0.0233801;-0.0524525;-0.0124605;-0.16493;-0.0734985;-3.20713e-05;-1.15191;-1.57518;-2.26654;-1.82795;1.57;1.56995;-0.0460616;-0.167346;0.0274885;-1.22986;-1.89612;-0.637508;
0.0263028;-0.0590068;-0.0145078;-0.186606;-0.0831635;-3.7172e-05;-1.15191;-1.5752;-2.26606;-1.82695;1.57004;1.56995;-0.0458628;-0.167767;0.0273833;-1.23067;-1.89732;-0.636807;
0.0280297;-0.062878;-0.0153108;-0.198613;-0.0885408;-2.60928e-05;-1.1519;-1.57521;-2.26551;-1.82582;1.57;1.56996;-0.0456518;-0.168261;0.0272641;-1.23154;-1.8987;-0.635912;
0.0303439;-0.0680715;-0.0153616;-0.212632;-0.0947877;-2.91291e-05;-1.15191;-1.5752;-2.26493;-1.82447;1.57;1.56997;-0.0454085;-0.16881;0.0271196;-1.2326;-1.90028;-0.634931;
0.0329909;-0.0740089;-0.0180136;-0.233969;-0.104299;-3.42546e-05;-1.15192;-1.5752;-2.26426;-1.82317;1.57002;1.56992;-0.0451489;-0.169389;0.0269918;-1.23363;-1.90193;-0.633974;
0.0357607;-0.080217;-0.0185018;-0.25163;-0.112179;-3.81624e-05;-1.1519;-1.5752;-2.26359;-1.82174;1.57003;1.56992;-0.0448718;-0.169994;0.026845;-1.23473;-1.90367;-0.632912;
0.0410083;-0.0919874;-0.0196942;-0.28578;-0.127405;-4.57775e-05;-1.1519;-1.57518;-2.26202;-1.81852;1.57;1.56997;-0.044255;-0.171393;0.0265267;-1.23733;-1.90758;-0.630424;
0.0430566;-0.0965818;-0.019909;-0.298682;-0.133157;-4.86207e-05;-1.1519;-1.5752;-2.26113;-1.81679;1.56999;1.56996;-0.0439155;-0.172163;0.0263625;-1.2387;-1.90973;-0.629096;
0.0472976;-0.106073;-0.0224602;-0.329715;-0.147015;-7.51199e-05;-1.15189;-1.57521;-2.25925;-1.81298;1.57;1.56997;-0.0431676;-0.173828;0.0259976;-1.24173;-1.91439;-0.6262;
0.0489741;-0.109827;-0.0220655;-0.339214;-0.151259;-7.70744e-05;-1.15186;-1.57518;-2.2583;-1.81107;1.57002;1.56995;-0.0427852;-0.174669;0.0258216;-1.24323;-1.91679;-0.624737;
0.0516151;-0.115774;-0.024171;-0.359714;-0.160365;-8.18769e-05;-1.15195;-1.5752;-2.25725;-1.80896;1.57003;1.56994;-0.042382;-0.175595;0.0256269;-1.245;-1.91934;-0.623185;
0.053305;-0.119559;-0.0224772;-0.366745;-0.163509;-8.3053e-05;-1.15192;-1.57518;-2.25617;-1.80683;1.57002;1.56994;-0.0419587;-0.176544;0.0254397;-1.24668;-1.92199;-0.621512;
0.0562686;-0.126201;-0.0246222;-0.389256;-0.173552;-8.83052e-05;-1.15191;-1.57524;-2.25504;-1.80461;1.57004;1.56996;-0.0415102;-0.17753;0.0252345;-1.24846;-1.92467;-0.619826;
0.0588896;-0.132085;-0.0247631;-0.405752;-0.1809;-9.18651e-05;-1.15192;-1.57524;-2.2538;-1.80231;1.57002;1.56995;-0.0410445;-0.178594;0.0250468;-1.25033;-1.92759;-0.617987;
0.0598037;-0.134122;-0.0249526;-0.412017;-0.183711;-9.32352e-05;-1.15189;-1.57521;-2.25259;-1.79993;1.57002;1.56994;-0.0405629;-0.179662;0.0248512;-1.25221;-1.93058;-0.616107;
0.0634484;-0.142295;-0.0269274;-0.438467;-0.195506;-9.92798e-05;-1.15189;-1.5752;-2.25135;-1.79749;1.57006;1.56992;-0.0400638;-0.180749;0.0246478;-1.25419;-1.93361;-0.614254;
0.0656674;-0.147286;-0.0276996;-0.453958;-0.202394;-0.000102743;-1.15192;-1.5752;-2.25006;-1.79495;1.57002;1.56995;-0.0395734;-0.181894;0.0244402;-1.25626;-1.93671;-0.612223;
0.0685222;-0.153666;-0.0265912;-0.469489;-0.20935;-0.000105872;-1.15186;-1.57522;-2.24868;-1.79229;1.57003;1.56995;-0.0390218;-0.183101;0.0242268;-1.25834;-1.94003;-0.610119;
0.070713;-0.158595;-0.027197;-0.484623;-0.216078;-0.000109227;-1.1519;-1.57522;-2.24722;-1.78942;1.57;1.56994;-0.0384584;-0.184394;0.0240027;-1.26065;-1.94356;-0.607866;
0.0727452;-0.163152;-0.0280975;-0.499386;-0.222661;-0.00011257;-1.1519;-1.57526;-2.24574;-1.78633;1.57;1.56994;-0.0378573;-0.185742;0.0237451;-1.26306;-1.94727;-0.605501;
0.0773359;-0.173459;-0.0284182;-0.529368;-0.236014;-0.000119044;-1.15192;-1.57522;-2.24272;-1.78022;1.57;1.56994;-0.0366465;-0.188467;0.0232852;-1.26795;-1.95475;-0.600707;
0.0797602;-0.178886;-0.0287935;-0.545608;-0.243271;-0.000122604;-1.1519;-1.57524;-2.24119;-1.77701;1.56999;1.56991;-0.0360166;-0.189878;0.0230377;-1.27041;-1.95863;-0.59821;
0.082274;-0.184519;-0.028355;-0.560897;-0.250095;-0.000125793;-1.15189;-1.57522;-2.23955;-1.77377;1.57004;1.56998;-0.0353476;-0.191342;0.0228174;-1.27309;-1.96258;-0.595632;
0.0849671;-0.190559;-0.0279894;-0.577507;-0.257502;-0.000129288;-1.15189;-1.57523;-2.23788;-1.77051;1.57;1.56992;-0.0346944;-0.192831;0.0225983;-1.27562;-1.96664;-0.593024;
0.0881539;-0.197707;-0.0278948;-0.597777;-0.26654;-0.000133613;-1.15189;-1.57523;-2.23618;-1.76725;1.57;1.56992;-0.0340235;-0.194336;0.0223935;-1.27824;-1.97068;-0.59039;
0.0901216;-0.202133;-0.0276889;-0.610483;-0.272188;-0.000136281;-1.15191;-1.57521;-2.2344;-1.76375;1.57005;1.56996;-0.0333024;-0.195931;0.0221784;-1.28114;-1.97497;-0.587608;
0.0926329;-0.207759;-0.0277599;-0.627097;-0.279604;-0.000139851;-1.1519;-1.57522;-2.23259;-1.7602;1.56998;1.56995;-0.032593;-0.197565;0.0219606;-1.28391;-1.97935;-0.584671;
0.0956986;-0.214615;-0.0271727;-0.645878;-0.288006;-0.00014379;-1.15186;-1.57528;-2.23073;-1.75656;1.56999;1.56994;-0.0318412;-0.199228;0.0217404;-1.28674;-1.9838;-0.581765;
0.0976932;-0.219102;-0.0276349;-0.660356;-0.294443;-0.000146958;-1.15189;-1.57528;-2.22879;-1.75259;1.56998;1.56996;-0.0310516;-0.201017;0.021504;-1.28991;-1.98859;-0.57857;
0.0995699;-0.223313;-0.0258046;-0.66964;-0.298583;-0.000148605;-1.15189;-1.57522;-2.22686;-1.74858;1.57002;1.56992;-0.030242;-0.202809;0.0212821;-1.29307;-1.99348;-0.575394;
0.102437;-0.229752;-0.0248012;-0.686834;-0.306239;-0.000152102;-1.1519;-1.57521;-2.22484;-1.74459;1.57002;1.56998;-0.0294255;-0.204645;0.0210803;-1.29632;-1.99833;-0.572108;
0.103856;-0.232936;-0.0234215;-0.694314;-0.309574;-0.000153473;-1.1519;-1.57527;-2.22279;-1.74051;1.57;1.56998;-0.0285955;-0.206515;0.020867;-1.29952;-2.00327;-0.568796;
0.112498;-0.252351;-0.0220397;-0.750398;-0.334538;-0.000165163;-1.15195;-1.57522;-2.21635;-1.72809;1.57;1.56995;-0.0260168;-0.21232;0.0203626;-1.3095;-2.0186;-0.558497;
0.114845;-0.257575;-0.020886;-0.764505;-0.340882;-0.000167985;-1.15189;-1.57524;-2.21415;-1.72358;1.57;1.56992;-0.0250884;-0.214375;0.020173;-1.31293;-2.02406;-0.554796;
0.118766;-0.266371;-0.0201088;-0.789576;-0.352061;-0.00017321;-1.15189;-1.57523;-2.21191;-1.71883;1.57002;1.56995;-0.0241333;-0.216509;0.0199774;-1.31665;-2.02972;-0.55092;
