TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-5.42059e-06;-1.84578e-05;-1.35569e-07;-9.58162e-05;-2.81703e-05;0.000136646;-1.15193;-1.43973;-2.26883;-1.83259;1.57;1.57006;-0.0440388;-0.171827;0.0463268;-1.29802;-2.00118;-0.569976;
-5.41922e-06;-1.84572e-05;-1.34202e-07;-9.58197e-05;-2.81679e-05;0.000136645;-1.1519;-1.43971;-2.26882;-1.83254;1.57004;1.57001;-0.044016;-0.171842;0.0463258;-1.29801;-2.0013;-0.569975;
-5.41833e-06;-1.84579e-05;-1.3225e-07;-9.58204e-05;-2.81612e-05;0.000136645;-1.15192;-1.43971;-2.2688;-1.83251;1.57;1.57008;-0.044022;-0.171861;0.0463273;-1.2981;-2.00127;-0.569888;
-5.4195e-06;-1.84582e-05;-1.34244e-07;-9.5818e-05;-2.81668e-05;0.000136646;-1.15192;-1.43972;-2.26883;-1.83254;1.57;1.57007;-0.0440314;-0.17184;0.0463219;-1.29805;-2.00122;-0.569932;
0.143465;-0.321783;0.0395137;-0.886743;-0.395402;4.25971e-05;-1.15204;-1.43973;-2.26798;-1.83144;1.56981;1.57008;-0.0438249;-0.172472;0.0463356;-1.2991;-2.00273;-0.568723;
0.202584;-0.458361;0.039771;-1.28645;-0.573404;-0.0109808;-1.15218;-1.44015;-2.26396;-1.82777;1.5698;1.5704;-0.042718;-0.175013;0.0465711;-1.30339;-2.00831;-0.564662;
0.335636;-0.754161;0.0415558;-2.11223;-0.941753;-0.00369551;-1.15211;-1.44067;-2.25636;-1.81887;1.56991;1.57033;-0.0403215;-0.180292;0.0468414;-1.31173;-2.02136;-0.55601;
0.458122;-1.02441;0.159148;-2.82178;-1.25723;0.0150131;-1.15193;-1.44062;-2.24582;-1.80632;1.56969;1.57001;-0.0370254;-0.18776;0.0474385;-1.32327;-2.04042;-0.543004;
0.535138;-1.21173;0.223356;-3.28926;-1.44759;0.0312475;-1.15189;-1.44052;-2.2322;-1.79425;1.56948;1.57015;-0.033213;-0.196432;0.0489381;-1.33675;-2.06113;-0.52818;
0.648075;-1.43173;0.286489;-3.92253;-1.77441;-0.0141031;-1.15184;-1.4404;-2.2158;-1.77873;1.57006;1.57034;-0.0282952;-0.207044;0.0509212;-1.35396;-2.08678;-0.5104;
0.75106;-1.67663;0.393134;-4.58576;-2.05405;0.00046573;-1.15184;-1.44027;-2.19683;-1.75937;1.57;1.57;-0.0226371;-0.219767;0.0534809;-1.3736;-2.11785;-0.488038;
0.819038;-1.85074;0.520901;-5.02906;-2.22452;0.0177473;-1.15181;-1.44033;-2.17524;-1.73852;1.56926;1.57007;-0.0164854;-0.23404;0.0570261;-1.39518;-2.15155;-0.461863;
0.773873;-1.69798;0.534391;-4.64199;-2.12119;-0.0271169;-1.15178;-1.44034;-2.1522;-1.7169;1.56956;1.57002;-0.00971961;-0.248986;0.0615045;-1.41825;-2.187;-0.434899;
