TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-1.35099e-05;-3.05096e-05;-8.79521e-06;-3.41911e-05;-7.7562e-06;0.000158136;-1.30897;-1.52673;-2.2688;-1.83253;1.56996;1.56996;-0.0715012;-0.158724;0.034421;-1.41295;-1.84367;-0.695451;
-7.20373e-06;-2.88125e-05;-8.80288e-06;-3.53653e-05;-3.51902e-06;0.000124518;-1.30895;-1.52671;-2.2688;-1.83257;1.56994;1.56996;-0.0715051;-0.158715;0.0344318;-1.41292;-1.84366;-0.695447;
-7.20326e-06;-2.88129e-05;-8.80326e-06;-3.53636e-05;-3.52109e-06;0.000124518;-1.30894;-1.52674;-2.2688;-1.83256;1.56992;1.56995;-0.0715092;-0.158719;0.0344252;-1.41287;-1.84366;-0.695436;
-9.23264e-06;-2.78979e-05;-8.80336e-06;-3.53661e-05;-3.52077e-06;0.000111735;-1.30894;-1.52672;-2.26882;-1.83255;1.56997;1.56992;-0.0714986;-0.158708;0.0344227;-1.41288;-1.84368;-0.69549;
0.0914484;-0.340642;0.0106853;-0.918564;-0.24666;-0.000107351;-1.30905;-1.52674;-2.26808;-1.83147;1.56976;1.57002;-0.0714096;-0.15931;0.0343634;-1.41401;-1.84494;-0.694232;
0.0914484;-0.340642;0.0106853;-0.918564;-0.24666;-0.000107351;-1.30905;-1.52674;-2.26808;-1.83147;1.56976;1.57002;-0.0714096;-0.15931;0.0343634;-1.41401;-1.84494;-0.694232;
0.213859;-0.804533;-0.0274759;-2.24952;-0.603382;-0.0130972;-1.30934;-1.52778;-2.25671;-1.81845;1.56985;1.57026;-0.0692131;-0.167564;0.033997;-1.42833;-1.86249;-0.680498;
0.253189;-0.937892;0.0659443;-2.51389;-0.678605;0.0109821;-1.30902;-1.52767;-2.2334;-1.79522;1.56981;1.56985;-0.06477;-0.183977;0.0345886;-1.455;-1.89866;-0.652314;
0.37315;-1.35588;0.134411;-3.69502;-1.00766;0.00950635;-1.30901;-1.52696;-2.22038;-1.78159;1.56994;1.57002;-0.0622057;-0.193381;0.0352341;-1.4712;-1.91932;-0.635476;
0.387169;-1.44389;0.183526;-3.91247;-1.05732;-0.0180962;-1.30919;-1.52669;-2.20556;-1.76752;1.56996;1.56991;-0.0594559;-0.203736;0.0363391;-1.48826;-1.94139;-0.617326;
0.456737;-1.71218;0.217867;-4.61429;-1.2392;-0.0121561;-1.30924;-1.52713;-2.1876;-1.75023;1.57;1.57031;-0.0560658;-0.216358;0.0378612;-1.50885;-1.96726;-0.595008;
0.539052;-2.01501;0.342713;-5.39581;-1.44685;-0.00201555;-1.30932;-1.52732;-2.16721;-1.72705;1.5696;1.56978;-0.0520848;-0.231695;0.0397437;-1.53318;-2.00016;-0.56653;
0.585447;-2.20433;0.499181;-5.857;-1.55949;0.0117328;-1.30919;-1.52767;-2.14368;-1.70434;1.56949;1.57021;-0.047608;-0.248389;0.0429958;-1.55962;-2.03401;-0.535505;
0.659447;-2.40985;0.619753;-6.47811;-1.77;-0.0031199;-1.30914;-1.52758;-2.11813;-1.67838;1.57011;1.56994;-0.0424713;-0.266836;0.0473083;-1.58892;-2.0724;-0.500861;
0.641838;-2.37634;0.762364;-6.36166;-1.7177;-0.00128176;-1.30901;-1.52748;-2.09027;-1.65102;1.57032;1.56976;-0.0370439;-0.286713;0.0530595;-1.61979;-2.11316;-0.462015;
0.646884;-2.37793;0.881435;-6.40672;-1.72591;0.0214305;-1.30881;-1.52716;-2.06218;-1.62329;1.56988;1.56978;-0.0317217;-0.306764;0.0599244;-1.65054;-2.15388;-0.420607;
0.617158;-2.31177;0.989926;-6.34011;-1.68417;0.0163222;-1.30884;-1.52642;-2.03555;-1.59719;1.57005;1.56974;-0.0266332;-0.325569;0.0675332;-1.68005;-2.19223;-0.380741;release send;
0.597961;-2.2496;1.08355;-6.23898;-1.66903;-0.00854379;-1.30894;-1.52581;-2.00982;-1.57327;1.57026;1.56976;-0.0218703;-0.343207;0.0757622;-1.70762;-2.2278;-0.342292;
0.594203;-2.21478;1.14401;-6.13837;-1.66235;-0.0164307;-1.30908;-1.52577;-1.98436;-1.54767;1.57012;1.56985;-0.0171767;-0.361016;0.0845201;-1.73531;-2.26337;-0.301755;ack recived;
0.587401;-2.20294;1.26311;-6.20418;-1.66278;-0.00643644;-1.30912;-1.5263;-1.95846;-1.52129;1.57;1.5698;-0.0123962;-0.379007;0.0940968;-1.76275;-2.29917;-0.259592;ack recived;
0.579928;-2.16758;1.36185;-6.17501;-1.65524;-0.0013866;-1.30906;-1.5268;-1.93251;-1.49527;1.56978;1.56972;-0.00769804;-0.396671;0.104554;-1.78949;-2.3344;-0.216374;ack recived;
0.562936;-2.06885;1.56617;-6.17256;-1.67892;0.0013839;-1.30899;-1.52708;-1.88138;-1.44474;1.57011;1.56974;0.00144088;-0.430258;0.127855;-1.84168;-2.40239;-0.128797;ack recived;
0.548154;-2.02793;1.67713;-6.2201;-1.68437;-0.00111313;-1.30892;-1.52706;-1.85561;-1.41884;1.57004;1.56972;0.00588265;-0.446761;0.140909;-1.8675;-2.43625;-0.0820732;ack recived;
