TCP speed;;;;;;Joint Angles;;;;;;TCP position;;;;;;Release;
x;y;z;rx;ry;rz;q0;q1;q2;q3;q4;q5;x;y;z;rx;ry;rz;
-4.44457e-05;7.99862e-05;5.79773e-06;0.000334806;0.000222207;5.02735e-05;-1.15197;-1.5752;-2.26888;-1.83262;1.57002;1.57002;-0.0469774;-0.165303;0.0279706;-1.22624;-1.89026;-0.641045;
-3.96379e-05;6.91951e-05;3.38625e-06;0.000301231;0.000207255;5.02643e-05;-1.15193;-1.5752;-2.26888;-1.8326;1.57;1.57004;-0.0469722;-0.165311;0.0279665;-1.22623;-1.89028;-0.640989;
-3.96355e-05;6.9194e-05;3.39477e-06;0.00030124;0.000207244;5.02699e-05;-1.15197;-1.5752;-2.26892;-1.83265;1.57004;1.57002;-0.0469808;-0.16528;0.02797;-1.22622;-1.89021;-0.6411;
-3.96391e-05;6.91964e-05;3.39284e-06;0.000301232;0.000207254;5.02683e-05;-1.15193;-1.57524;-2.26892;-1.83257;1.57003;1.57001;-0.0469723;-0.165295;0.0279515;-1.22618;-1.89026;-0.641063;
-3.96365e-05;6.91946e-05;3.39191e-06;0.000301236;0.000207247;5.02675e-05;-1.15196;-1.57518;-2.26892;-1.83262;1.57002;1.57001;-0.0469822;-0.165289;0.0279675;-1.2262;-1.89026;-0.641057;
0.018481;-0.0414818;-0.00293137;-0.115945;-0.0516099;2.48174e-05;-1.15196;-1.57524;-2.26878;-1.83257;1.56999;1.57002;-0.046959;-0.165357;0.0279686;-1.22626;-1.89035;-0.640967;
0.0354445;-0.0795509;-0.00211515;-0.215369;-0.095916;3.69791e-06;-1.15199;-1.57526;-2.26827;-1.83212;1.56997;1.57;-0.0468259;-0.165683;0.0279567;-1.22678;-1.89114;-0.640493;
0.056305;-0.12635;-0.00655393;-0.342278;-0.152494;-3.61302e-05;-1.15197;-1.57535;-2.26705;-1.83093;1.56997;1.57002;-0.0464692;-0.166476;0.0279028;-1.22801;-1.89304;-0.639305;
0.0772469;-0.173344;-0.00901607;-0.468657;-0.208821;-7.13098e-05;-1.15198;-1.5754;-2.26505;-1.82899;1.56996;1.57002;-0.0458937;-0.167779;0.0278328;-1.2301;-1.89623;-0.637338;
0.0976155;-0.219027;-0.0103906;-0.60108;-0.267859;-8.85195e-05;-1.15196;-1.57543;-2.2626;-1.82649;1.57;1.57;-0.0451543;-0.169398;0.0277359;-1.23271;-1.90031;-0.634901;
0.112949;-0.253424;-0.0102499;-0.696278;-0.310302;-0.000118488;-1.15195;-1.57543;-2.25977;-1.82365;1.57;1.57001;-0.044319;-0.171268;0.027646;-1.23574;-1.90496;-0.632019;
0.12988;-0.2914;-0.0100158;-0.800374;-0.356715;-0.000139862;-1.15193;-1.57544;-2.25647;-1.82041;1.56998;1.57004;-0.0433552;-0.173442;0.0275655;-1.23923;-1.91031;-0.628649;
0.14783;-0.331689;-0.00975677;-0.91127;-0.406125;-0.000163406;-1.15196;-1.57547;-2.25267;-1.81656;1.57002;1.56997;-0.0422252;-0.175961;0.0274647;-1.24327;-1.91659;-0.624853;
0.167652;-0.37615;-0.00826932;-1.03206;-0.459983;-0.000189141;-1.15195;-1.5755;-2.24837;-1.81206;1.57002;1.57003;-0.0409312;-0.17886;0.0273498;-1.24799;-1.92376;-0.620312;
0.20291;-0.455239;-0.00127209;-1.24328;-0.554154;-0.000233843;-1.15193;-1.57547;-2.23829;-1.80179;1.57002;1.57;-0.0379181;-0.185615;0.0272279;-1.25879;-1.94048;-0.609787;
0.218998;-0.491365;0.00366399;-1.33896;-0.596765;-0.00025394;-1.15196;-1.57547;-2.23264;-1.79621;1.56998;1.57003;-0.0362542;-0.189382;0.0272397;-1.2648;-1.94963;-0.603876;
0.23709;-0.532011;0.0107928;-1.44457;-0.64378;-0.000275824;-1.15199;-1.57545;-2.2265;-1.79021;1.56993;1.57003;-0.0344551;-0.193464;0.0273099;-1.27126;-1.95954;-0.597457;
0.25502;-0.572208;0.0163965;-1.55391;-0.692562;-0.000298903;-1.15197;-1.57551;-2.21994;-1.78343;1.56994;1.57004;-0.032462;-0.197919;0.0273673;-1.2783;-1.97038;-0.590415;
0.27541;-0.617999;0.0270237;-1.67163;-0.744982;-0.000322935;-1.15199;-1.57546;-2.21287;-1.77604;1.57002;1.57001;-0.0302932;-0.202747;0.0274959;-1.28602;-1.98222;-0.582773;
0.295312;-0.662555;0.0386969;-1.78659;-0.796351;-0.000346306;-1.15193;-1.57551;-2.20528;-1.76824;1.57003;1.57001;-0.0279749;-0.207915;0.0277064;-1.29407;-1.99472;-0.574499;
0.312798;-0.701765;0.051561;-1.88719;-0.841224;-0.000366327;-1.15192;-1.5755;-2.19718;-1.76048;1.57;1.57003;-0.0255703;-0.21332;0.028101;-1.30244;-2.0076;-0.565836;
0.329374;-0.739077;0.0660879;-1.98234;-0.883496;-0.000384773;-1.15198;-1.57546;-2.1887;-1.75207;1.56992;1.57004;-0.0230453;-0.219069;0.028566;-1.31139;-2.02129;-0.556481;
0.3495;-0.784288;0.0814438;-2.1018;-0.936686;-0.000408515;-1.15201;-1.57548;-2.1797;-1.74281;1.56993;1.57001;-0.0202932;-0.225247;0.0291029;-1.32098;-2.03606;-0.546416;
0.37003;-0.830243;0.100321;-2.22073;-0.989852;-0.000457193;-1.15195;-1.57552;-2.17025;-1.73318;1.57;1.57003;-0.0173725;-0.231723;0.0297907;-1.33097;-2.05145;-0.535794;
0.405134;-0.909016;0.144134;-2.42255;-1.07982;-0.000494647;-1.15195;-1.57551;-2.14974;-1.7128;1.56994;1.57;-0.0111522;-0.24572;0.0317501;-1.35229;-2.08439;-0.512448;
0.426385;-0.956673;0.170012;-2.54754;-1.13557;-0.000517834;-1.15193;-1.57553;-2.13894;-1.70174;1.56996;1.57002;-0.0078171;-0.253188;0.0329596;-1.3637;-2.10189;-0.499779;
0.420347;-0.943135;0.189043;-2.50585;-1.11698;-0.000506981;-1.15193;-1.57556;-2.12761;-1.69077;1.56996;1.57004;-0.00439327;-0.26087;0.0344522;-1.3753;-2.11968;-0.486698;
0.422939;-0.948833;0.207596;-2.52396;-1.12521;-0.000508439;-1.15189;-1.57544;-2.1165;-1.67903;1.57002;1.56998;-0.000891299;-0.268657;0.0360172;-1.38712;-2.13808;-0.473112;
0.419052;-0.940107;0.231947;-2.50914;-1.11859;-0.000472256;-1.15189;-1.57532;-2.10549;-1.66831;1.57;1.57001;0.00244867;-0.276158;0.0378166;-1.39843;-2.15544;-0.459936;
0.414572;-0.930097;0.246134;-2.47936;-1.10528;-0.00047579;-1.1519;-1.57521;-2.09468;-1.65806;1.56999;1.57002;0.00569239;-0.283451;0.0397538;-1.40936;-2.1722;-0.447027;
0.416742;-0.934722;0.261748;-2.49284;-1.11123;-1.58658e-05;-1.15192;-1.57521;-2.08393;-1.64681;1.56996;1.56997;0.00902521;-0.290968;0.0417194;-1.42063;-2.18962;-0.433443;
0.420766;-0.943824;0.283146;-2.5087;-1.11823;-3.48705e-05;-1.15195;-1.57536;-2.07283;-1.63582;1.56992;1.57;0.0123921;-0.298562;0.0439162;-1.43191;-2.20689;-0.419702;
